ParlaMint-FR_2018-07-10-E1007.u1	The next item is the question to the Government.
ParlaMint-FR_2018-07-10-E1007.u158	Minister of Economy and Finance, the Chambers of Commerce and Industry – CCI – have a dense territorial network, which is a real asset to support our businesses and catalyze business in a rapidly changing economic environment. This network operates according to a logic of financial solidarity: the room fee, the TFC, mostly paid by large companies, allows the CCIs to support our TPEs and SMEs. In recent years, the network has made significant financial efforts. They were necessary and some KICs, such as Maine-et-Loire's, had anticipated them well. In 2018, a reduction of EUR 150 million in the TFC was decided. The Government was then considering stabilizing the TFC, thus giving ITCs the visibility they need to continue the rationalization work necessary for their effectiveness. This morning, Minister, we were at the general meeting of CCI France. You announced a new savings of €400 million by 2022. This is an extremely large amount, which would bring the TFC allocated to the KICs to EUR 375 million.
ParlaMint-FR_2018-07-10-E1007.u159	That's not true!
ParlaMint-FR_2018-07-10-E1007.u160	In 2013, they had 1.4 billion euros.
ParlaMint-FR_2018-07-10-E1007.u161	What you're doing against the CCIs is outrageous!
ParlaMint-FR_2018-07-10-E1007.u162	[[Claims on several benches in the LR group]] Rapporteurs of an information mission on the KICs, my colleague Valérie Oppelt and I have identified the remaining levers of efficiency. We recommend that they be included in a method of structural reform of the KICs, based on a real reflection on their missions and governance. It is, we hope, this reflection that will lead the working groups in which we participate, together with Secretary of State Delphine Gény-Stephann and the Presidents of CCI.
ParlaMint-FR_2018-07-10-E1007.u163	There's sling in the air!
ParlaMint-FR_2018-07-10-E1007.u164	A final point is essential, and will be followed rigorously by Parliament: this reform will have to be seriously assessed, using precise performance indicators. [[Applause on several benches of the LaREM group and on a few benches of the MODEM group]] Minister, can you clarify and clarify what you think the future of this dynamic network should be?
ParlaMint-FR_2018-07-10-E1007.u165	Remove the CCIs, it will go faster!
ParlaMint-FR_2018-07-10-E1007.u166	This is the announced death of all counter-powers!
ParlaMint-FR_2018-07-10-E1007.u167	The next speaker is the Minister for Economic Affairs and Finance.
ParlaMint-FR_2018-07-10-E1007.u168	[[Exclaims on various benches]] Madam Member, like you, I believe in CCIs.
ParlaMint-FR_2018-07-10-E1007.u169	For the moment, it's more like "old past let's sit down"!
ParlaMint-FR_2018-07-10-E1007.u170	It can't be seen!
ParlaMint-FR_2018-07-10-E1007.u171	You kill them!
ParlaMint-FR_2018-07-10-E1007.u172	I believe that they have a role to play in supporting businesses, in training, in developing learning. That is precisely why I proposed to the Prime Minister and to the President of the Republic that we should put an end to the logic of planing that has been practiced for years when it worries the KICs and offers them no prospect.
ParlaMint-FR_2018-07-10-E1007.u173	Yet you have pursued this policy!
ParlaMint-FR_2018-07-10-E1007.u174	On the contrary, we want a real transformation, in depth, of the KICs. Yes, I played cards on the table this morning, and I welcome the sense of responsibility of the IAB Chairs.
ParlaMint-FR_2018-07-10-E1007.u175	They don't have a choice!
ParlaMint-FR_2018-07-10-E1007.u176	[[Exclaims on the benches of the LR group]] Yes, I said that by 2022 we would save EUR 400 million from the budget allocated to the KICs.
ParlaMint-FR_2018-07-10-E1007.u177	But what can they do with what is left of them?
ParlaMint-FR_2018-07-10-E1007.u178	[[Applause on the benches of the LaREM and MODEM groups]] [[Long protests on the benches of the LR group]] But finally, ladies and gentlemen of the opposition, you are constantly asking us to save money; And as soon as we propose one, you answer "no"! A little responsibility, a little courage! We have the courage to propose to the presidents and employees of the KICs an in-depth transformation, specifying in particular what tasks will be financed by the tax affected, that is, by the taxpayer. What we are proposing is a real reorganization around CCI France, which will have a task of piloting the territorial and regional CCIs. We also want personalized support for each employee, in order to succeed in this transformation in four years. There are the Conservatives, who don't want to change anything;...
ParlaMint-FR_2018-07-10-E1007.u179	You're a liquidator!
ParlaMint-FR_2018-07-10-E1007.u180	[[Long protests on the benches of the LR group]] [[Applause on the benches of the LaREM and MODEM groups]] ... and there are those who want to lead a real transformation of the chambers of commerce, therefore our economic tool and our fabric of business. With the CCIs, with the employees, and with the support of the national representation, we will succeed!
ParlaMint-FR_2018-07-10-E1007.u181	The next speaker is Mr Bernard Perrut, for the Group of the European People's Party.
ParlaMint-FR_2018-07-10-E1007.u182	[["Yes! » on the benches of the LR group]] Prime Minister, at the Congress in Versailles, we listened attentively to the President of the Republic, and we left with a certainty: with regard to reversion pensions, "nothing will change for today's pensioners," which means clearly that everything will change for tomorrow's pensioners. We therefore have the right to question ourselves: will the Government flatten, reduce and abolish these pensions, a true pact of solidarity between spouses, when one of them has worked little or no? The consequences would be dramatic, as for 4.5 million people, 90 per cent of whom were widows, pensions were a primary source of income. In the coming years, the millions of women concerned must be able to live with dignity if they lose their husbands. [[Applause on the benches of the LR group]] How can the President of the Republic and the Government wish to lay the foundations for a new social contract without defending reversion pensions, which embody respect for the nation for the men and women who have shared their lives, their family commitment, their efforts and their incomes? Our society must protect the most fragile in the face of the vicissitudes of life. However, too many of our citizens are already losing their purchasing power. Prime Minister, in order to avoid rumours, it is up to you to get out of the ambiguity, and to ensure that pensions for reversion will not be abolished or reduced for future pensioners.
ParlaMint-FR_2018-07-10-E1007.u183	I think you've already received an answer!
ParlaMint-FR_2018-07-10-E1007.u184	[[Applause on the benches of the LR group and on some benches of the UDI-Agir group]] You owe the truth to the French about the reality of your social policy. May you, Prime Minister, with your ministers reassure them today, with a clear commitment to national representation.
ParlaMint-FR_2018-07-10-E1007.u185	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-07-10-E1007.u186	And injustices!
ParlaMint-FR_2018-07-10-E1007.u187	Mr President, you are right to say that the President of the Republic was extremely clear yesterday, since he confirmed in his speech that "nothing will change for today's pensioners. Nothing! »
ParlaMint-FR_2018-07-10-E1007.u188	What about tomorrow's?
ParlaMint-FR_2018-07-10-E1007.u189	[[Exclaims on the benches of the LR group – "Ah! There! » on the benches of the GDR group]] "And this, for a simple reason: [...] we have chosen to reshape a retirement system," for the retirees of tomorrow "a system that is fair, unique, transparent." There are now 4.5 million pensioners, mostly women, who receive a survivor's pension. Nothing is changed for them.
ParlaMint-FR_2018-07-10-E1007.u190	Think of your retirement!
ParlaMint-FR_2018-07-10-E1007.u191	For the retirees of tomorrow, we will maintain the system of reversion pensions, as it is a form of solidarity to which the Government is particularly committed.
ParlaMint-FR_2018-07-10-E1007.u192	That's not what Mr. Castaner said!
ParlaMint-FR_2018-07-10-E1007.u193	This applies to women who have not worked, cared for their children, or worked alongside their husbands, without contributing. [[Applause on several benches of the LaREM group. – "What about the others?" » on the benches of the GDR group]] For this reason, because we are committed to the careers of these women, we will protect them with the maintenance of reversion pensions for future retirees.
