ParlaMint-FR_2018-07-24-E1034.u1	The next item is the question to the Government.
ParlaMint-FR_2018-07-24-E1034.u194	It will be because everything has been done, with diligence and method, with respect for our institutions.
ParlaMint-FR_2018-07-24-E1034.u195	Fayot!
ParlaMint-FR_2018-07-24-E1034.u196	Look at the opposition, have a little courage!
ParlaMint-FR_2018-07-24-E1034.u197	[[Applause on a few benches of the NG group. – Protests on the benches of the LR group]] We will know the truth and it will then be up to the executive to draw all the necessary conclusions. It remains the political subject that belongs to us collectively. The demand of our group is more topical than ever: that of clarity of responsibility, of the requirement of rigour and of keeping in the exercise of power, otherwise all power is exhausted and harmed.
ParlaMint-FR_2018-07-24-E1034.u198	What's the question?
ParlaMint-FR_2018-07-24-E1034.u199	[[Mrs. and Mr. Members of the MODEM and LaREM groups rise and applaud]] In due course, we will have to resume the examination of the constitutional reform in order to continue the institutional rebalancing. Prime Minister, how does the Government intend to contribute to the restoration of serenity and confidence, without which nothing is possible?
ParlaMint-FR_2018-07-24-E1034.u200	[[Vif applause on the benches of the LaREM and MODEM groups]] The Prime Minister has the floor.
ParlaMint-FR_2018-07-24-E1034.u201	Mr President, ladies and gentlemen, Mr Fesneau, I thank you for your question, which I share all the terms.
ParlaMint-FR_2018-07-24-E1034.u202	He didn't ask a question!
ParlaMint-FR_2018-07-24-E1034.u203	Like you, I am convinced of the need for a strong requirement for individual behaviour and for a challenge to individual responsibility when misconduct has occurred. Such misconduct must be recognized and punished. I have, believe me, no problem with that. Like you, I think an individual's behavior...
ParlaMint-FR_2018-07-24-E1034.u204	And two?
ParlaMint-FR_2018-07-24-E1034.u205	And five?
ParlaMint-FR_2018-07-24-E1034.u206	...doesn't come to cast reproach on everyone's behavior.
ParlaMint-FR_2018-07-24-E1034.u207	But yes, it's him alone!
ParlaMint-FR_2018-07-24-E1034.u208	And that's what justice is for, Mr. President Fesneau.
ParlaMint-FR_2018-07-24-E1034.u209	It's not because you say it, it's the truth! That's your truth!
ParlaMint-FR_2018-07-24-E1034.u210	[[Applause on the benches of the LaREM and MODEM groups]] [["Ah! » on the benches of the FI group]] [[Exclaims on FI banks]] For righteousness is not to designate the crowd, nor to do the kind of clear darkness by saying that if one has committed a fault then everyone is guilty; Justice means designating individual responsibilities and, where appropriate, punishing them. You mentioned the question of the exemplary Republic and exemplary behaviour. On this point too, we share a conviction. An exemplary behavior is not an infallible behavior.
ParlaMint-FR_2018-07-24-E1034.u211	We'll tell François Bayrou!
ParlaMint-FR_2018-07-24-E1034.u212	[[Protests on the benches of the LR group. – Applause on the benches of the LaREM and MODEM groups]] An exemplary Republic is not an infallible Republic. An exemplary Republic is a Republic where, when conduct is deemed not acceptable, the consequences are drawn by immediately punishing the individual,...
ParlaMint-FR_2018-07-24-E1034.u213	The five people!
ParlaMint-FR_2018-07-24-E1034.u214	[[Protests on the benches of the FI group]] ... respecting procedures, allowing them to take place from beginning to end in a transparent manner. And that is what happened in this case: as soon as the facts were revealed, a sanction was taken...,
ParlaMint-FR_2018-07-24-E1034.u215	That's not true, you've known for two months!
ParlaMint-FR_2018-07-24-E1034.u216	You waited two months!
ParlaMint-FR_2018-07-24-E1034.u217	...which I consider to be proportionate. I repeat, Mr President: a punishment that I consider proportionate!
ParlaMint-FR_2018-07-24-E1034.u218	A sanction? Are you talking about the office apartment and the car?
ParlaMint-FR_2018-07-24-E1034.u219	He's lying to the National Assembly!
ParlaMint-FR_2018-07-24-E1034.u220	Then, when these facts were revealed – even though no complaint had been filed, even though these events had occurred on 1 May, in a context of immense brutality and violence... –,
ParlaMint-FR_2018-07-24-E1034.u221	Does that justify Mr. Benalla's privileges?
ParlaMint-FR_2018-07-24-E1034.u222	[[Protests on the benches of the LR and FI groups]] [[Applause on the benches of the LaREM and MODEM groups]] ... legal proceedings were immediately initiated, with great speed. That is what it is, to be exemplary: to ensure that it is neither the cries, nor the doubts, nor the suspicions, but the democratic and judicial procedures that apply.
ParlaMint-FR_2018-07-24-E1034.u223	Come on, get up!
ParlaMint-FR_2018-07-24-E1034.u224	Mr Olivier Faure has the floor for the New Left Group.
ParlaMint-FR_2018-07-24-E1034.u225	[[Applause on the benches of the NG, LR and UDI-Agir groups. – Mr Cyrille Isaac-Sibille also applauds]] [[Applause on the benches of the LR and FI groups]] Prime Minister, you are right: the exemplary Republic is not a Republic without a gallant sheep – unfortunately there will always be. The exemplary Republic is the refusal of impunity, with a simple rule: the same justice as one is powerful or miserable. That is why, on 1 May, the Benalla case is still a different fact, but on 2 May it became a State case.
ParlaMint-FR_2018-07-24-E1034.u226	Exactly!
ParlaMint-FR_2018-07-24-E1034.u227	A state scandal!
ParlaMint-FR_2018-07-24-E1034.u228	[[Applause on the benches of the NG, LR, GDR and FI groups]] Because power knows, because power hides and because since Thursday, power lies.
ParlaMint-FR_2018-07-24-E1034.u229	Yes!
ParlaMint-FR_2018-07-24-E1034.u230	No, there was no prefecture authorization; No, there was no demotion; No, Mr Benalla was not confined to administrative tasks...;
ParlaMint-FR_2018-07-24-E1034.u231	Right!
ParlaMint-FR_2018-07-24-E1034.u232	...no, he didn't become a baggist either. Mr. Benalla continued his missions and was even rewarded with a rare office apartment quai Branly.
ParlaMint-FR_2018-07-24-E1034.u233	Right!
ParlaMint-FR_2018-07-24-E1034.u234	That's the sad reality!
ParlaMint-FR_2018-07-24-E1034.u235	The rule of law is transformed with you into a state of pass-rights. There is now a clan that allows itself everything because it believes itself to be responsible for nothing. And a president who put loyalty to his person above the law. So how are you going to get out of this? By cowardice, by describing a personal drift of Mr. Benalla to which power would be alien?
ParlaMint-FR_2018-07-24-E1034.u236	But it is!
ParlaMint-FR_2018-07-24-E1034.u237	By robbing the spotlight of justice and the media on a man, to better save a system? By charging lampists to protect the real perpetrators?
ParlaMint-FR_2018-07-24-E1034.u238	Yes, that's exactly what they do!
ParlaMint-FR_2018-07-24-E1034.u239	[[Vif applause on the benches of the NG, LR, UDI-Agir, FI and GDR groups]] We want the whole truth and we will have it. You wanted to weaken Parliament, but it's here in front of you. He plays his part. Now it's up to you to assume yours! The Republic cannot rely on a lie.
ParlaMint-FR_2018-07-24-E1034.u240	The Prime Minister has the floor.
ParlaMint-FR_2018-07-24-E1034.u241	[["That's not true! » on the benches of the LR group]] Mr President, ladies and gentlemen, Mr Faure, you are asking me about the exemplary Republic that you call your wishes. I share your view, we all want an exemplary Republic where the law applies and where sanctions are taken...,
ParlaMint-FR_2018-07-24-E1034.u242	You're a long way from it!
ParlaMint-FR_2018-07-24-E1034.u243	...whether we're weak or powerful. I have nothing to do with this petition of principle, with this conviction.
ParlaMint-FR_2018-07-24-E1034.u244	And yet...
ParlaMint-FR_2018-07-24-E1034.u245	The problem is practice!
ParlaMint-FR_2018-07-24-E1034.u246	[[Protests on the benches of the LR and FI groups]] In this respect, I would like to point out – and I insist – that all the procedures were immediately triggered.
ParlaMint-FR_2018-07-24-E1034.u247	That's not true!
ParlaMint-FR_2018-07-24-E1034.u248	The National Assembly will be able to scream; It will not transform reality. Unacceptable behaviour detected on May 1st and a sanction taken on May 4th: this is an immediate response.
ParlaMint-FR_2018-07-24-E1034.u249	You took two months to trigger the sanctions!
ParlaMint-FR_2018-07-24-E1034.u250	A judicial procedure and a commission of inquiry triggered the week of revelations...,
ParlaMint-FR_2018-07-24-E1034.u251	You didn't want it!
ParlaMint-FR_2018-07-24-E1034.u252	...it's something exemplary. I remember, Mr. Member, a case that we had to deal with when you and I were Members of Parliament; You didn't have anything to do with it, and neither do I, it's not a personal challenge!
ParlaMint-FR_2018-07-24-E1034.u253	But it was the old world!
ParlaMint-FR_2018-07-24-E1034.u254	[[Long protests on several benches. – "Out of subject matter! » on the benches of the LR group]] [[Applause on the benches of the LaREM and MODEM groups]] I note, however, that when Mr. Cahuzac was the subject of revelations... Mr Faure, listen to me, it will not harm you! While the facts were revealed on 4 December, the commission of inquiry met only in May. It took five months. There, all the decisions were made within the week, and that's how it is. I trust the procedures that have been initiated, the law commissions...
ParlaMint-FR_2018-07-24-E1034.u255	Cahuzac was never covered!
ParlaMint-FR_2018-07-24-E1034.u256	... judicial proceedings, administrative sanctions.
ParlaMint-FR_2018-07-24-E1034.u257	What about Mr. Benalla's privileges?
ParlaMint-FR_2018-07-24-E1034.u258	[[Applause on the benches of the LaREM and MODEM groups]] This is how one can build a Republic, not by throwing reproach at all, not by mentioning a system that does not exist – which does not exist in any way! Not by saying that the unhealthy copinages, referred to by the police prefect, between agents who have in fact unacceptable behaviour, would cast reproach on a whole system, on the President of the Republic, on the whole Elysée or on the whole executive. I don't believe it, and contrary to what you're saying, we're not covering anything. All the light will be shed on this case. No one is above the law and I will make the decisions once the IGPN report has been issued, which will prevent such malfunctions from happening again. Mr Faure, I am sorry that while I listened carefully to your question, you listened with less attention to my answer!
