ParlaMint-FR_2017-07-19-E1015.u1	The next item is the question to the Government.
ParlaMint-FR_2017-07-19-E1015.u158	The next speaker is Mr Maxime Minot, for the Group of the European People's Party.
ParlaMint-FR_2017-07-19-E1015.u159	Prime Minister, ruralism is not a big word and peripheral France is not a marketing product, but a reality that we must face without taboos. Do you hear these parents of students fighting to keep their classes in rural communes? I am thinking, for example, of the Carette School in Rieux. Do you hear these inhabitants mobilize against the closure of local public services, such as post offices – the one in La Neuville-en-Hez in particular – and more generally local shops? Do you hear those mayors who fight an invading bureaucracy every day to attract doctors and create health homes, synonymous with survival for their communes? [[Applause on the benches of the LR group]] If the President of the Republic has made a decision on these points at the Conference of Territories, it will be much more important than these declarations of intent: action will be required; We'll need results. But how can we obtain them when we are part of the continuity of the previous quinquennium, by asking for ever more effort from the local authorities, without the State applying them to itself?
ParlaMint-FR_2017-07-19-E1015.u160	All right!
ParlaMint-FR_2017-07-19-E1015.u161	[[Applause on the benches of the LR group]] How can they be obtained when a message of distrust is sent to local elected officials, the vast majority of whom are volunteers, expressing the wish to reduce their number? For, yes, Prime Minister – it is the former mayor of Etouy who is testifying here – the local authorities and their elected representatives are the last ramparts of our countryside, those that still carry, with courage and determination, these territories often at the end of the force, many of whose inhabitants feel, rightly, betrayed and abandoned.
ParlaMint-FR_2017-07-19-E1015.u162	That's right!
ParlaMint-FR_2017-07-19-E1015.u163	That's right!
ParlaMint-FR_2017-07-19-E1015.u164	[[Applause on several benches in the LR group]] Where a Marshall rural plan is indispensable, you have no ambition for our rural territories, which bring so much to France, and too little on economic development, yet at the heart of the stakes. What about rural free zones? What about the proposal for "one euro for the city, one euro for the campaign"? [[Vif applause on the benches of the LR group]] Prime Minister, don't forget the rural territories! They are the living memory of our country and they will not forget you!
ParlaMint-FR_2017-07-19-E1015.u165	Bravo!
ParlaMint-FR_2017-07-19-E1015.u166	The next speaker is the Minister of State, Minister for the Interior.
ParlaMint-FR_2017-07-19-E1015.u167	Mr President, as Jacques Mézard told you earlier, we share a common vision of the territories. Yes, the territories are different. There are, of course, the big cities: they also have difficulties, with neighbourhoods that sometimes become impoverished and ghettoized. There is what is called peripheral France, this France which is experiencing problems of deindustrialisation: we must give it its chance. Finally, there are the rural territories you're talking about. In addition to the reply to Mr. Leroy, the President of the Republic indicated that he intended, following the model of the ANRU – National Agency for Urban Renewal – to set up an agency for the development of rural territories. [[Applause on the benches of the REM and MODEM groups]] We will invest EUR 10 billion to bring mobility and digital technology to these territories, so that they develop and regain an economy. [[Same movements]] I would remind you, as far as public services are concerned, that a former candidate you supported wanted to reduce the number of civil servants by 500,000: that is the whole difference!
ParlaMint-FR_2017-07-19-E1015.u168	The next speaker is Mr Lionel Causse, for the La République group on the move.
ParlaMint-FR_2017-07-19-E1015.u169	My question, to which I associate my colleague from Gers Jean-René Cazeneuve, is addressed to the Minister for Agriculture and Food. The outbreak of avian influenza has affected the poultry sector for the second year in a row, in particular the production of fatty ducks, making many farms already vulnerable very difficult. All the links in the chain, both upstream and downstream, have been impacted: docking, rearing, slaughtering and selling. This sector accounts for 100,000 direct and indirect jobs and 4800 holdings, with 70% of production concentrated in the south-west of France, in the departments of the Landes – the most affected by these successive crises – of Gers, the Pyrénées-Atlantiques and the Hautes-Pyrénées.
ParlaMint-FR_2017-07-19-E1015.u170	And Lot!
ParlaMint-FR_2017-07-19-E1015.u171	It is above all a quality sector, a know-how, an element of our culture that we cannot take the risk of seeing disappear.
ParlaMint-FR_2017-07-19-E1015.u172	All right!
ParlaMint-FR_2017-07-19-E1015.u173	Given the economic, social and cultural importance of the poultry sector for our South-West territories, it seems to me essential to think long-term about its organisation in order to better deal with the next epidemics. [[Applause on several benches in the REM group and a few benches in the LC group]] Minister, can you clarify how this issue will be addressed in the context of the general statements of food? In the short term, producers need visibility to help them pass the difficult course they have been going through for several months. In order to reassure the palmipede industry, can you give us any information regarding the amount and timing of the compensation payments planned to date?
ParlaMint-FR_2017-07-19-E1015.u174	All right.
ParlaMint-FR_2017-07-19-E1015.u175	The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2017-07-19-E1015.u176	Mr Causse, thank you for your question. I am well aware of the problems of the poultry sector in your south-west territory, which is very much affected by avian crises. The Ministry of Agriculture has therefore mobilised itself in order to be able to deploy as quickly as possible a number of aid schemes and thus to accompany this sector. With regard to the episode H5N1 of 2016, the devices dedicated to the upstream of the sector are either closed or in the process of payment and will be closed by mid-September. The downstream sector, for its part, has benefited from a repayable advance scheme involving EUR 11 million and the ministry, after intense negotiations, has recently obtained from the European Commission the validation of a loss compensation scheme for downstream companies. With regard to the 2017 H5N8 crisis, in accordance with the schedule announced by my predecessor, the first 50 per cent advance payments for the loss management scheme began in mid-June.
ParlaMint-FR_2017-07-19-E1015.u177	All right.
