ParlaMint-FR_2020-09-22-E2009.u1	The next item is the question to the Government.
ParlaMint-FR_2020-09-22-E2009.u89	[[Applause on the benches of the LaREM and MODEM groups]] I also thank you for quoting Fariba Adelkhah, our Franco-Iranian compatriot, sentenced to six years in prison and detained for more than a year in Iran, whose conviction, which is not based on any serious factor, is purely political and arbitrary. We must also mobilize for it and, overall, in the face of the worsening of human rights violations in Iran, in particular following the demonstrations in November 2019. We must do this systematically at the diplomatic level: in each of the forums where we are called upon to speak, we are talking about these cases concerning Iran, as we will do in the next few days in the framework of the UN General Assembly, which will be held in virtual form. Parliaments too must mobilize, as you are doing today.
ParlaMint-FR_2020-09-22-E2009.u90	Mr Fabien Roussel has the floor.
ParlaMint-FR_2020-09-22-E2009.u91	Prime Minister, the Japanese Bridgestone would close its Bethune site and leave 863 employees on the tile, with the anguish of unemployment, home loans and children's studies. In total, 3000 families are involved with subcontractors. The European management of Bridgestone explained yesterday that this decision was due to the overcapacity of its production in Europe, of the order of five million tyres per year. However, it was the group itself that organised this overcapacity by investing massively in its factories in Poland and Hungary. In 2012, with €24 million from the European Union, Bridgestone expanded its Poznan site and produced an additional 2 million tyres per year, and in 2017, tripled its production in Hungary. They are the ones who are organizing unfair competition between employees within their own group, with the blessing of the European Union, to finally say that the Bethune plant is too much! How can France talk about sovereignty and relocation while accepting such a decision? This is an industrial and social scandal, but also an ecological one, because Bridgestone tires will now come by truck from all over Europe. It is time to show that our country no longer accepts these purely financial choices. Will we finally say here that the shareholders, whatever they are, are not all-powerful and that a nation knows how to protect its citizens? [[Applause on the benches of the GDR and SOC groups, as well as on some benches of the LR group]] Mr Prime Minister, the Communist Members are asking you to put pressure on the Japanese group by asking for reimbursement of EU public aid. Put pressure on the Japanese government. Threaten the products Japan exports to France. Respect our country, industry and employees. Get the Bethune site not to close.
ParlaMint-FR_2020-09-22-E2009.u92	The next speaker is the Minister responsible for industry.
ParlaMint-FR_2020-09-22-E2009.u93	[[Protests on the benches of the GDR group]] I accuse you of the shock of this announcement and share with you the conviction that we must accompany these 863 employees, these 863 families and all the families of the subcontractors that it concerns, but I do not believe in fatality. I don't think we have to give up and harangue here and there instead of looking for solutions, as we do.
ParlaMint-FR_2020-09-22-E2009.u94	We'll see the result in two years!
ParlaMint-FR_2020-09-22-E2009.u95	First of all, I would like to point out that, in the tyre market, the first element of competition that explains this overcapacity situation is, and I am sorry, due to Asian exports, which have taken up 20 points of market share in 20 years. We must therefore ask ourselves about Europe's competitiveness in the face of these exports. I also recall that it was with this government, during this Parliament, that we took the first protective measures...
ParlaMint-FR_2020-09-22-E2009.u96	We?
ParlaMint-FR_2020-09-22-E2009.u97	... concerning heavy vehicles, and that we are looking at a regulation to distinguish between quality tyres and those of lower quality: we will see if this makes it possible to favour French or European quality production. When we talk about Europe, we must not go too fast, because Europe is 750 billion euros in the service of the recovery of the whole economy. It is such a solidarity that we have never seen in years. It's...
ParlaMint-FR_2020-09-22-E2009.u98	Unfair competition!
ParlaMint-FR_2020-09-22-E2009.u99	...a construction that also allows all countries to be interdependent and rebuild themselves.
ParlaMint-FR_2020-09-22-E2009.u100	Yes: Poland and Hungary! And it's our factories that are closing in France.
