ParlaMint-FR_2020-07-30-E1025.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-30-E1025.u148	Mr Marc Le Fur has the floor.
ParlaMint-FR_2020-07-30-E1025.u149	[[Protests on several benches of the LaREM group. – Mr Maxime Minot also protested]] Since the beginning of this debate, we have been denouncing various drifts related to the liberal-libertarian logic of this bill. Some of the provisions of the text go to the end of this logic, while others indicate some hesitations, which, however, are only temporary. There is a real risk of drift from the moment when the insistent desire of families – which we can understand – gives rise to offers, therefore to a market, to money, to business. And when considerable sums of money are at stake, lobbies appear. They express themselves here with open faces, as we can see perfectly this morning. Yes, I say it again very clearly: lobbies express themselves here, with a completely uncovered face. [[Applause on many benches in the LR group]] We ask questions, we share some risks. Mrs Genevard mentioned a very dangerous event. Will we tolerate it? Will we ban it?
ParlaMint-FR_2020-07-30-E1025.u150	Mr Philippe Gosselin has the floor.
ParlaMint-FR_2020-07-30-E1025.u151	On many issues, the debate between the public and the private sector may seem rather outdated in an open economy, but we must recognize that. However, as part of a discussion on bioethics laws, on medically assisted reproduction, it takes a very special turn. We see that the MPA is a real market.
ParlaMint-FR_2020-07-30-E1025.u152	That's not true!
ParlaMint-FR_2020-07-30-E1025.u153	[[Xavier Breton and Marc Le Fur applaud]] All our debates demonstrate the high, if not proven, risk of body commodification. Do you really believe that you will be able to stem the market, stop multinationals, foreign companies that have nothing but administrative borders and states at our borders, preferring to borrow many other channels, especially via the Internet? Do you really believe that we will be able to combat this phenomenon? It's not serious. An expression in English summarizes all this: "Business as usual". Trade, as usual: it is to this conclusion that your project leads us.
ParlaMint-FR_2020-07-30-E1025.u154	Mr Guillaume Chiche has the floor.
ParlaMint-FR_2020-07-30-E1025.u155	I would like to welcome the progress proposed by rapporteur Touraine's amendment and by Mr Vanceunebrock's sub-amendment, which I will support both. When examining the typology of medical establishments in the national territory, it is apparent that not only public and private non-profit institutions exist, but also private for-profit institutions, which are contracted, perform medical and surgical procedures and prescribe treatment, in short, participate fully in the provision of care. However, I have never heard from you the words "lobbies", "business" or "aggressive approach techniques" about them. I am therefore particularly surprised by this raising of shields concerning establishments that already offer the conservation of gametes and contribute, to a large extent, to the journey of medical aid to procreation for heterosexual couples. Finally, ladies and gentlemen, I call you not to reason but to some restraint in the terms used, especially when you point your finger at what you call lobbies...
ParlaMint-FR_2020-07-30-E1025.u156	He's an expert talking!
ParlaMint-FR_2020-07-30-E1025.u157	[[Mrs Laurence Vanceunebrock applauds. – Exclaims on several benches of the LR group]] ...or obscure commercial forces. Even if there is no bad intention on your part, know that, behind these words, there are people who suffer. And above all – even if I do not say that you use it with this intention – this vocabulary refers to the homophobia that is unfolding in our country. Dear Thibault Bazin, I do not accuse you of any homophobic drift. On the other hand, when I hear about "lobbies" or, like last night, about the 1% that would have imposed its will for this bill to be placed on the Orders of the Day for our work, or about minorities that would not have legitimacy, I believe that all of this is a source of homophobia in our country.
ParlaMint-FR_2020-07-30-E1025.u158	This has nothing to do with it!
ParlaMint-FR_2020-07-30-E1025.u159	[[Applause on a few benches of the LaREM group]] The duty of national representation is to combat homophobia, including when it manifests itself through the use of certain words, both outside these walls and in the Chamber. In speaking these words, I have a special thought for David and his spouse, victims of a homophobic gang attack that took place on July 21 in the 11th arrondissement of the capital. Please, ladies and gentlemen, therefore, exercise some restraint when choosing your words.
ParlaMint-FR_2020-07-30-E1025.u160	Don't mix it up!
ParlaMint-FR_2020-07-30-E1025.u161	That's not the point!
ParlaMint-FR_2020-07-30-E1025.u162	You're making a mix!
ParlaMint-FR_2020-07-30-E1025.u163	It has absolutely nothing to do with it!
ParlaMint-FR_2020-07-30-E1025.u164	Mrs Coralie Dubost has the floor.
ParlaMint-FR_2020-07-30-E1025.u165	[[Applause on several benches of the LaREM group]] I confess to being a little surprised by this somewhat caricatural debate about private life in France. We are talking about facilities in which care is performed on a regular basis, by doctors who have taken the same oath as others. I don't understand how you can dare accuse them of yielding to commercial drift.
ParlaMint-FR_2020-07-30-E1025.u166	These are two different subjects!
ParlaMint-FR_2020-07-30-E1025.u167	I admit that you have concerns about what can happen outside our borders, but here we are talking about the situation in France. All doctors in our country share the same ethics, whether they work in the private sector or in the public. It is not possible to question this.
ParlaMint-FR_2020-07-30-E1025.u168	What about the "Children's Desire" lounge?
ParlaMint-FR_2020-07-30-E1025.u169	It seems to me that this amendment and this sub-amendment are proposing progress, that the scope is limited, bordered and that we are leading to a compromise that makes it possible to resort to the private sector in case, in a department, no public or private non-profit institution can provide this service. This is all about it. You know, however, that in France – that's what I see in my department – private institutions generally absorb about 40% of the care that the public cannot afford. Fortunately, they are there, for example in crisis situations.
