ParlaMint-FR_2020-07-21-E1016.u1	The next item is the question to the Government.
ParlaMint-FR_2020-07-21-E1016.u144	The diagnosis of the Cathedral of Nantes had not identified any considerable difficulties, but we will continue this diagnosis and the important work planned will be carried out. Thus, the plan provided for the financing of various works to the tune of 15 million, including 1.7 million to restore and maintain the organ, alas on land today. We will continue this work. [[Applause on several benches of the LaREM and MODEM groups]] The agreement reached in Brussels makes it possible to obtain considerable sums of money and we have no doubt that part of it will be devoted to culture and the preservation of heritage.
ParlaMint-FR_2020-07-21-E1016.u145	Mrs Brigitte Kuster has the floor.
ParlaMint-FR_2020-07-21-E1016.u146	[[Applause on the benches of the LR group]] I expect my Government, before it solicits subsidies from Europe, to provide firm answers. The protection and restoration of the heritage must be a priority for all. As many as eighty-seven cathedrals, which constitute our religious heritage, belong to the State. The state is responsible and we cannot be satisfied with your answer, minister.
ParlaMint-FR_2020-07-21-E1016.u147	Mr Michel Castellani has the floor.
ParlaMint-FR_2020-07-21-E1016.u148	My question is for the Minister of Economy and Finance, who is also, let us recall, the Minister of Recovery. Our group welcomes the agreement reached at the European Council last night, because the signing of a recovery plan based on a joint loan from the Twenty-Seven...
ParlaMint-FR_2020-07-21-E1016.u149	And the creation of a European tax!
ParlaMint-FR_2020-07-21-E1016.u150	... is an undeniable step forward in European integration even if our enthusiasm can be tempered by the discounts granted to certain countries or the concessions granted under the next budget for the period 2021-2027. However, this agreement is a turning point. It must now be declined in each Member State. As early as 3 June, Germany unveiled a recovery plan of 130 billion for two years. Last week, the Prime Minister outlined a $100 billion plan. If we understand correctly, 40% of this amount will be financed by Europe and the European plan will not be added to the French plan, which should be announced at the Council of Ministers on 24 August and incorporated into the draft budget for 2021. The hiatus is regrettable. We have insisted on the need to quickly project ourselves into recovery because the wave of corporate failures is imminent. In addition, 30% of the European plan's budget will be devoted to the fight against global warming, compared with only 20% of the French plan. Will you correct your distribution? We regret, moreover, that the agreement reached on the third amending finance bill has triggered the progress made to speed up the energy renewal of homes. [[Applause on the benches of the LT group]] In the declination of this stimulus plan, we believe it is essential to involve Parliament and the communities, including the regional level, without delay. So, minister, you're making a proposal to us: organize the consultation of Parliament and the territories, even if you're working on it all summer. The President of the Republic referred to national union: are you ready to seize the opportunity to implement it?
ParlaMint-FR_2020-07-21-E1016.u151	The next speaker is the Minister for Economic Affairs, Finance and Recovery.
ParlaMint-FR_2020-07-21-E1016.u152	That is true, the agreement reached last night is a huge success for the President of the Republic, for this majority, for France, for the Franco-German couple, for Europe as a whole. France will be able to immediately dispose of $40 billion to finance the 100 billion recovery plan which I will present, at the request of the Prime Minister and the President of the Republic, to the Council of Ministers on 24 August.
ParlaMint-FR_2020-07-21-E1016.u153	It's very late!
ParlaMint-FR_2020-07-21-E1016.u154	The consultations have already begun since, at 5 p.m., I will discuss with parliamentarians – you are welcome – the various measures and proposals that should ensure the revival. I will consult tomorrow, at the request of the Prime Minister, all the social partners to discuss the most effective economic measures, bearing in mind only one objective, that of employment, and, as a matter of priority, youth employment, from the beginning of next year. As for the recovery, I would like to reassure you that it is already on the agenda, since the measures contained in the third amending finance bill will be immediately applicable and should enable growth to be effectively supported. [[Applause on a few benches of the LaREM and MODEM groups]] As far as the sustainability of this recovery is concerned, you regretted that only 20% of the budget of the French recovery plan is devoted to the environment and the ecological transition. Together with Barbara Pompili, Minister of Ecological Transition, I wanted to increase the share of the stimulus funds devoted to ecological transition to 30%. Our recovery will be green!
ParlaMint-FR_2020-07-21-E1016.u155	[[Applause on the benches of the LR group]] Before giving him the floor, I would like to congratulate Mr. Éric Straumann on his election to head the city of Colmar and wish him every success.
ParlaMint-FR_2020-07-21-E1016.u156	[[Applause on the benches of the LR group]] Thank you, Mr. President. I leave the most beautiful capital in the world to take the first judgeship of the most beautiful city in France, Colmar. Prime Minister, in your speech of 15 July, you announced a new stage in decentralization, to make the territorial organisation quickly more effective and coherent. [[Mr. Marc Le Fur applauds]] You know the particularities of Alsace for having lived there for several years. The creation of the European community of Alsace was a beginning of response to the gigantism of large regions that do not take account of historical and geographical realities.
ParlaMint-FR_2020-07-21-E1016.u157	That's it, that's it!
ParlaMint-FR_2020-07-21-E1016.u158	You mentioned the right to differentiation. In this context, I suggest that you merge the competences of the region and the new European community of Alsace to reduce the institutional millefeuille.
ParlaMint-FR_2020-07-21-E1016.u159	All right!
ParlaMint-FR_2020-07-21-E1016.u160	This effective measure, which is in the right direction, would save money by reducing the operating costs of our communities.
ParlaMint-FR_2020-07-21-E1016.u161	The Minister for Territorial Cohesion and Relations with Local and Regional Authorities has the floor.
ParlaMint-FR_2020-07-21-E1016.u162	[[Applause on several benches in the LR group]] First of all, I would like to congratulate you on your election as mayor of Colmar and president of the agglomeration. You have privileged the mandate of mayor: I know from experience the satisfactions that will bring you closeness to your citizens.
ParlaMint-FR_2020-07-21-E1016.u163	Congratulations to Mr. Guerini on his election!
ParlaMint-FR_2020-07-21-E1016.u164	You have spoken of differentiation and decentralization: it is true that we will present to the Council of Ministers on 29 July an organic bill designed as a new tool facilitating the use of territorial experiments, which are supported on the ground. I must also point out that Alsace was, in essence, a successful experience in this field.
ParlaMint-FR_2020-07-21-E1016.u165	But unfinished.
ParlaMint-FR_2020-07-21-E1016.u166	[[Applause on a few benches of the LR group]] I thank you for your involvement in the outcome of this project, alongside all the Alsatians present in the Chamber: the agreement was unanimous. I would also like to mention Brigitte Klinkert, Deputy Minister for Integration, who was then Chairman of the Haut-Rhin Departmental Council.
ParlaMint-FR_2020-07-21-E1016.u167	She went wrong...
ParlaMint-FR_2020-07-21-E1016.u168	As the Prime Minister has announced, this organic bill will be followed by a new stage of decentralization, which will lead to a next bill, in which we will naturally discuss many proposals – I am not surprised at what you have put forward, dear Eric Straumann. I am counting on you to continue working with the Government, as you have always done. It will certainly be a great pleasure to work with you once you have taken the lead in your territorial community.
