ParlaMint-FR_2020-07-30-E1026.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-30-E1026.u160	[[Laughs]] I invite Mr Millienne and Mrs Fiat to come closer: this will allow us to reduce the number of groups from ten to nine! Mr Bruno Fuchs has the floor.
ParlaMint-FR_2020-07-30-E1026.u161	I would like to make a proposal: since the provisions in question will only come into force in about fifteen years,...
ParlaMint-FR_2020-07-30-E1026.u162	Yes!
ParlaMint-FR_2020-07-30-E1026.u163	[[Applause on some benches in the MODEM group]] ... let us adopt one of these amendments. By the time the children are conceived and reach the age of 13 or 14, it leaves us fifteen years in front of us. By then, bioethics laws will have been revised at least twice: if there is a risk, we will have seen it.
ParlaMint-FR_2020-07-30-E1026.u164	Excellent!
ParlaMint-FR_2020-07-30-E1026.u165	Some parents put pressure on the children – you'll see.
ParlaMint-FR_2020-07-30-E1026.u166	Mrs Anne-France Brunet has the floor to support Amendment No. 714.
ParlaMint-FR_2020-07-30-E1026.u167	In the continuation of the previous exchange, this amendment aims to include in the law a principle of equality between children for access to data relating to the third-party donor. Under the rule of law, a child born under X may, from the age of 16, request to consult information about his or her origin, whereas the draft law provides for access to non-identifiable data from the age of 18 years only. I therefore call for the restoration of equality between children.
ParlaMint-FR_2020-07-30-E1026.u168	Identical amendments No 1468 by Mrs Agnes Thill and No 1540 by Mrs Emmanuelle Ménard are being defended. What is the committee's opinion on these amendments?
ParlaMint-FR_2020-07-30-E1026.u169	These amendments are intended to enable the donor to become aware, several years later, of the number of births his or her donation would have given rise to. That is what I call 'participating' amendments. I am fiercely opposed to it, because, as I said, giving is something that must remain completely unselfish: it is given so that a child can come into the world and a family can exist, and not for the donor to become aware of its reproductive abilities on the planet.
ParlaMint-FR_2020-07-30-E1026.u170	This has nothing to do with it!
ParlaMint-FR_2020-07-30-E1026.u171	Unfavorable opinion.
ParlaMint-FR_2020-07-30-E1026.u172	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1026.u173	Unfavorable.
ParlaMint-FR_2020-07-30-E1026.u174	I would point out that these two amendments were initially part of a joint debate comprising Amendments Nos 1127, 1354, 1645, 1128 and 1129, which became irrelevant as a result of the adoption of Amendment No 502. Only the two amendments that have just been defended remain under discussion. Mrs Marie Tamarelle-Verhaeghe has the floor.
ParlaMint-FR_2020-07-30-E1026.u175	I don't understand very well, Mr. President. I do not see the relationship between Amendment No 502, which dealt with access to non-identifiable data, and Amendment No 1645, which concerns the rights of donors. This in no way impinges on children's rights! The adoption of my amendment would allow the third-party donor to have access to the number of children born through his or her gift and year of birth, not out of curiosity, but because, since the child is given the opportunity to gain access to the identity of the donor by his or her majority, it seems to me that he or she could be given the opportunity to prepare for this possibility by allowing him or her to know when the children born from his or her gift were born and, therefore, when he or she would be likely to be asked to pass on his or her identity to them. These are two very different things.
ParlaMint-FR_2020-07-30-E1026.u176	Your amendment, dear colleague, has become moot, like all those relating to paragraph 29, because of the adoption of Amendment No 502, which amended the wording of this paragraph. On this point, the debate has been decided – but this does not prevent the discussion, since it was opened by the two identical amendments that were defended. Mr Jean-Louis Touraine has the floor.
ParlaMint-FR_2020-07-30-E1026.u177	I do not understand, Mr President, how my three amendments Nos 1127, 1128 and 1129 could have fallen, since they deal with a different subject than that dealt with by Amendment No 502.
ParlaMint-FR_2020-07-30-E1026.u178	They became moot after the amendment of paragraph 29! It's just a matter of legislating!
ParlaMint-FR_2020-07-30-E1026.u179	It is because the amendment that we have adopted has the consequence of re-establishing 3 bis of paragraph 29: as a result, the amendments proposing a different wording of that paragraph no longer have any purpose. This is an indirect consequence of the adoption of the amendment, I agree, but it does not prohibit the debate since it was opened by the two amendments that could be defended. So you can talk about your amendments, that is no problem.
ParlaMint-FR_2020-07-30-E1026.u180	As much as we are, members of both the majority and the opposition, we have been urged not to depart from the spirit of the first reading of the bill. But what you're telling us is that, for a reason I can't really understand,...
ParlaMint-FR_2020-07-30-E1026.u181	This is an indirect consequence of the adoption of an amendment.
ParlaMint-FR_2020-07-30-E1026.u182	... the text from the first reading has just disappeared at once. On the contrary, I propose that you honour the commitment made at our first reading by re-establishing the text that we had adopted here, and that the Senate had amended. I do not understand anything more about these directives and counter-guidelines, which sometimes require that we go back to the text adopted at first reading, or that we depart from it!
ParlaMint-FR_2020-07-30-E1026.u183	That's not the point!
ParlaMint-FR_2020-07-30-E1026.u184	Yes, I do! It's an important problem.
ParlaMint-FR_2020-07-30-E1026.u185	I didn't say anything!
ParlaMint-FR_2020-07-30-E1026.u186	I am talking about re-establishing the text from the first reading. The aim is to enable the third-party donor to be informed at least of the number of births that his gift has made possible, possibly also of the years of birth and the sex of the persons born of this gift. It is a means of valuing donors through a gratuity, not material, but intellectually legitimate. Psychologists, psychiatrists, psychoanalysts all tell us that there is no gift without counter-donation in humans. It is important to avoid any search for material recognition, but to encourage the valorisation of one's own image, which is the proper image of every human being when he has done a good thing. This is very important for donors: all told us during the hearings.
ParlaMint-FR_2020-07-30-E1026.u187	No, no, no, no, no, no, no,
ParlaMint-FR_2020-07-30-E1026.u188	That is why this provision was included in the text at first reading. Whatever the pretext, I will not understand that it is now excluded. It is all the more essential as children from a donation will have the opportunity, once they are major, to gain access to their origins: it is better that donors are not exposed to a brutal surprise. Of course, the anonymity of the gift remains complete and its complete disinterest. So there would be no problem in adopting again what, I repeat, we had included in this bill at first reading. Mr President, I would ask you to avoid the amendments concerned becoming moot because of a discussion which has nothing to do with this subject.
