ParlaMint-FR_2020-07-31-E1030.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-31-E1030.u82	This debate has taken us a lot of time, if not a lot of time, at first reading and again in a special committee at second reading. For me, as for many of us, this is the most sensitive debate we have had. The role of parliamentarians is sometimes questioned; This role seems obvious here, but it is very difficult to decide. I listened carefully to the comments of the minister and the rapporteur. On this subject, I have not changed since the first reading: I still think that we would cross one of the ethical boundaries that this text intends to defend if we included access to IPR-A in the law. This text of revision of bioethics laws, by its nature, must create new rights like the LDC for all, but also impose prohibitions – and IPR-A must remain a major ban. [[Mr. Nicolas Demoulin applauds]] That is why I tabled, like many of our colleagues, an amendment to delete this article introduced by the Special Committee at second reading. The IPR-A must not incorporate our right.
ParlaMint-FR_2020-07-31-E1030.u83	We have completed the presentation of these amendments, which contribute to the same result: the deletion of Article 19a. After seeking the opinion of the Committee and the Government, I will give the floor to the many speakers who have requested it, since we are in scheduled legislative time. What is the Government's opinion?
ParlaMint-FR_2020-07-31-E1030.u84	[[Smile]] I am in favour of these amendments, particularly those of the Government.
ParlaMint-FR_2020-07-31-E1030.u85	What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1030.u86	The committee is against the deletion amendments, but I am personally in favour of them – and I have tabled one.
ParlaMint-FR_2020-07-31-E1030.u87	Mr Philippe Berta has the floor.
ParlaMint-FR_2020-07-31-E1030.u88	I am not unhappy that I have opened this debate indirectly, but I would like to make some clarifications because, for many weeks, I have heard a lot of things say. In the 1980s, Professor René Frydman and Dr Jacques Testart allowed the birth of Amandine, the second baby born by in vitro fertilization after a first birth in England. Since then, all countries that have adopted IVF have achieved success rates of between 40% and 50% or higher. In France, a poor student in the class, success rates vary between 15% and 20% depending on the centres. So there are questions to ask. In particular, it is surprising that, where success rates are better, i.e. in almost all European countries, one is interested in aneuploidy, whereas in France, one pretends not to want to take an interest in it. Initially, there were 200 couples a year, whose husband and wife had a severe genetic pathology. Since 1999, these couples have used a pre-implantatory diagnosis in five French CHUs – those of Strasbourg, Paris, Grenoble, Nantes and Montpellier. These centres test a large number of pathologies, which are heavy enough to make it necessary to do so. IVF produces several embryos, subjected to IPR leading to embryonic sorting: indeed, an embryo lacking the genetic pathology sought is chosen. It is important to know that the majority of fertilizations, whether in the mother's belly or in a Petri box, result in failure. When it happens in the mother's belly, excuse my harshness, but it is finally quite indifferent: failure results in a delay of menstruation and miscarriage is not even recorded as such. In Petri's box, it's the same thing. This finding led to the following idea: since for the 200 couples concerned, we look at whether there is a mutation or no mutation to perform a sorting of embryos, could we not, at the same time, fix a second criterion of selection: the viability – I insist on this word – of the embryo? What is the point, indeed, in transplanting an unviable embryo? Let us remember that all this is done at the request of the parents and with their full consent – we are talking about bioethics. What do we mean by viability? No trisomy is viable, except for one, you know that. In the cases of trisomies 13 and 18, whose ears have been rebuffed, life expectancy is on average from one to two years, and I wish you never to cross embryos or newborns... Holoprosencephaly, cyclops and this type of malformations are horrific. These couples are really in a very complicated situation; They have a true child's will and know that they are only entitled to four trials. How many couples wrote to me, saying that they had done all four trials and that they were desperate? I could testify too. The richest will, as usual, go to Spain, Italy, Holland or Belgium to make a new attempt and benefit from a IPR-A. The aim is therefore not to select, since sorting is done according to the pathology: it is to choose a viable embryo. Let's imagine that we only have embryos carrying a 21-trisomy – which is unlikely. We'll ask the couple if they want to keep the embryo. If this is the case, we will implant the embryo carrying Down syndrome 21. As it seems that many do not know, I recall that the choice of having a child with Down syndrome exists – and I know what I'm talking about. This choice exists.
ParlaMint-FR_2020-07-31-E1030.u89	Yes!
ParlaMint-FR_2020-07-31-E1030.u90	There, it already exists!
ParlaMint-FR_2020-07-31-E1030.u91	[[Applause on many benches of the LaREM, MODEM, SOC and FI groups]] A blood diagnosis is offered to all women in this country to perform up to the fourteenth week of gestation.
ParlaMint-FR_2020-07-31-E1030.u92	It's liberal eugenics!
ParlaMint-FR_2020-07-31-E1030.u93	We take a few millilitres of the mother's blood and look at the circulating fetal cells. If there is a suspicion of Down syndrome, the mother may decide to continue her pregnancy or to perform ultrasound and amniocentesis. If the diagnosis is confirmed, she may or may not request an interruption of pregnancy. This is the choice of parents. I don't see what the question is.
