ParlaMint-FR_2021-06-09-O1297.u1	The next item is the continuation of the discussion of the bioethics bill (No. 3833, 4222).
ParlaMint-FR_2021-06-09-O1297.u462	At the end of this third reading, I would like to stress the heavy responsibility of the Government. You have made the political choice to associate within a single text two topics, or at least two categories of topics, of a different nature. The opening of medically assisted reproduction to couples of women and single women is a societal subject, which should have been treated as such and not associated with a debate of a completely different nature, once again, since it concerns bioethics. However, bioethics are primarily opportunities for questioning, seeking a fragile balance between existing research opportunities and the fact that society has safeguards, controls over what is being done on its behalf. In reality, the trademark of the bioethics laws developed over time was always the will of the legislator to achieve, without unanimity, a broad agreement. It is indeed the substrate which, in a second stage, ensures the acceptability of the law in question. However, to see how the discussions took place, it can be seen that, as successive readings, the closed doors did not open. There was no real dialogue, but a mockery. You will now carry an indelible task: to have absolutely ignored what those who thought differently, who asked other questions, who also wanted to change things, but with respect for each other. The work of the Senate will have been of no use: by systematically sweeping its contributions, you are flouting parliamentary dialogue. You deny what, so far, was the very essence of bioethics laws! In this, no doubt we have reached a point of break-up. You probably read the excellent interview, published yesterday in the daily press, of Professor Didier Sicard. He has very hard words: "It's not bioethics, it's theater. Again, you are responsible for this theatre, you have established it; What is worrying is that it risks becoming a shadow theatre, because this is anthropology, and the way in which our questions have been evacuated shows that you have not understood what a French bioethics law should be. [[Applause on the benches of the LR group. – Mrs Valérie Six also applauds]] A lot of disappointment, then. I am speaking here on behalf of the Group of the European People's Party, in which, it is important to recall, there is complete freedom to vote. However, because of the way things have happened, this text does not achieve the balance: that is why we will vote very largely against it. In a way, we will do so reluctantly: when we talk about bioethics, it is in the interest of France that we are talking about, as well as a number of higher interests. You didn't take them into consideration. It is also striking that, when we examined the societal part of the text, we heard a lot about individual desires, much less about the collective. Maybe we have to look at it as a drift of our times. Nevertheless, the child was the great forgotten of the debate – chosified when more than ever, on the contrary, it would have to be regarded as the weak being to protect. But are you only aware of what the weak is today in our society?
ParlaMint-FR_2021-06-09-O1297.u463	Mrs Michèle de Vaucouleurs has the floor.
ParlaMint-FR_2021-06-09-O1297.u464	[[Ms. Monique Limon applauds]] The Democratic Movement (MODEM) and related democrats Group is pleased that we are now completing this legislative process. Despite strong differences on some subjects, our discussions will have been calmed down: it is worth reaffirming that we are able to listen, even when we do not think at all. I welcome the rapporteurs, who have had to reply very regularly and in detail: it is always a good thing, even if, at third reading, we feel like we are hearing the same things continuously. [[Applause on the benches of the Dem group, as well as on some benches of the LaREM group]] It must be acknowledged that this text has progressed above all at first reading. The second reading made it possible to refine the work we had done on filiation. The time of the shuttle offers interesting resources, but it would nevertheless be appropriate to review our way of working. To do so as we do, we lose much in readability and, ultimately, credibility with our fellow citizens, even though we are all very invested in these issues and we have all taken our task to heart. Our group will respect the position of each of its members. For my part, I look forward to the adoption of this text. I will mention in particular the measure of access to the origins that I mentioned yesterday and, from a bioethical point of view, the progress of neonatal testing, which will be valuable.
ParlaMint-FR_2021-06-09-O1297.u465	Mr Gérard Leseul has the floor.
ParlaMint-FR_2021-06-09-O1297.u466	I'll be brief, just as my classmates tell me. The Socialist and Related Group will vote in favour of this text, to which it has contributed for more than two years, both in special committee and in session. He was again actively involved in this third reading, perhaps a little more aggressive than the previous ones, because the energies are running out of steam to resound the same arguments. It is not entirely illogical: the subjects covered are very sensitive and often affect our deepest convictions. [[Mr. Jean-Louis Bricout applauds]] I have already allowed myself to express my commitment to science as a space for secularism: that is what should allow us to find a common language and to pass this bill. Beyond the differences, beyond the morals to which each one can cling, it is a reasoning based on science, on the medical progress that has been mentioned many times, that can underpin our consensus. In any event, even though the Socialist and related groups retain a few minor regrets on form or substance, they are proud to have contributed to the text and generally support the progress that has been made.
ParlaMint-FR_2021-06-09-O1297.u467	Mr Pierre-Yves Bournazel has the floor.
ParlaMint-FR_2021-06-09-O1297.u468	On behalf of the Group of the European People's Party, I welcome first and foremost the parliamentarians who took part in the debate in a constructive manner, with respect for each other's convictions. I would also like to commend the Government, the members of the Special Commission, its rapporteurs and its Chairperson, Agnès Firmin Le Bodo. I welcome the major social advances that this bill will allow, the first of which is of course the opening of the LDC to women's couples and single women. This new right puts an end to the inequality – yes, the inequality – that previously existed in our country not only between homosexual and heterosexual couples, but also between women who had the means to carry out their family project abroad and those who could not afford it.
ParlaMint-FR_2021-06-09-O1297.u469	All right!
ParlaMint-FR_2021-06-09-O1297.u470	The law will now respond to this social reality that we cannot ignore. It will secure mothers who engage in a love project; it will protect the child from the risk of being deprived of one of its parents in the event of separation. It was a commitment of the President of the Republic: we are about to make it a reality. Another step forward is the right of access to their origins, which children born by LDCs with third-party donors will now have by their majority. This possibility is fully in keeping with the spirit of this balanced text: we respect the principle of freedom by relying on the expression of the child's will to know the identity of the donor and on the informed consent of the donor. Finally, I welcome the adoption of the Government's amendment to end any form of discrimination based on sexual orientation as part of a blood donation. A new questionnaire will be used to assess the potential risks of the donor without stigmatizing homosexuals. This is a historic step towards equality, and it is the honour of this House to vote in favour of such medical and social progress, expected by many of our fellow citizens. The subjects we have discussed call for the deepest experiences and feelings of each of us. As a result, we will never reach an absolute consensus: the compromise was therefore necessary. Almost two years after the start of the parliamentary process, I have the feeling that the debates, although lively, but rich and passionate, made it possible to reach it. As you will have understood, ladies and gentlemen, if the voting instructions have little reason to be in this area, for my part, I will strongly and firmly support this text of progress, which creates new rights for the French while respecting the ethical basis on which our legislation has been based for a quarter of a century. [[Applause on the banks of the Action ens group and on several benches of the LaREM and Dem groups]] Tonight we pass a law of progress, of dignity, especially for women, whether they are couples or single, who can live their lives simply as they want, by building their families.
ParlaMint-FR_2021-06-09-O1297.u471	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2021-06-09-O1297.u472	Third reading is no less valuable than the first two. We can collectively regret that the time allocated for our debates, not in the special committee but in the sitting, has been too limited on certain sensitive subjects, on which the views can be diametrically opposed. Nevertheless, they are used for the construction of our legislation and are part of democracy. The fellow citizens who followed us did not understand very well why, at once, we began to say "defended", "unfavorable", "rejected" about dozens of amendments that were drafted by Members of Parliament, whatever their purpose. This questions the way in which Parliament works. While our fellow citizens sometimes express distrust of the political world and the way we govern, this method is a challenge. The third reading leaves the same feeling for many of us as the previous ones. We note that views are irreconcilable on a few major issues. This requires a particular responsibility to listen...
ParlaMint-FR_2021-06-09-O1297.u473	Yes!
ParlaMint-FR_2021-06-09-O1297.u474	... and openness on many points on the part of the Government and the parliamentary majority who will have the last word, in accordance with the institutional and political logic of the Fifth Republic. But we didn't feel it at any time on your part. I take the example of opening the MPA to single women and women's couples. This provision is neither equality nor love; It is the opening of a medical technique that allows procreation. However, a single woman or a couple of women can now raise a child and give him or her love through adoption. There can be no legal, social or philosophical hierarchy between the love given to a child placed by child welfare and adopted by a couple of family assistants, or to a child born naturally of procreation within a heterosexual couple, or to that adopted by a homosexual couple. However, by going to the end of a militant logic – because it is not something else – you have helped to break what could have been an acceptable balance, including for those who are opposed to opening the MPA to single women and women's couples. But you have gone to the end of your logic which is simple: it is that of the right, of the individual desire against society, against the collective. It will have marked this quinquennium.
ParlaMint-FR_2021-06-09-O1297.u475	Oh...
ParlaMint-FR_2021-06-09-O1297.u476	On many subjects and on this in particular, you are helping to break the society that did not need it. It's a shame, but a path could avoid it. Similarly, human research issues deeply affect the intimate and challenge each individual and society, questioning its foundations and our conception of both man and his place in the environment and of the animal. I remember the debates in the House on animal condition. While some erect the animal as the equal of men, the fact that human cells were implanted in an animal embryo, mentioned during the examination of this text, generated little reaction. This is one of the reasons why the overwhelming majority of the UDI-I Group will vote against this text.
ParlaMint-FR_2021-06-09-O1297.u477	Mrs Sylvia Pinel has the floor.
ParlaMint-FR_2021-06-09-O1297.u478	[[Mr. Jean-François Eliaou smiles]] I salute the quality and richness of our work for almost two years. I thank our rapporteurs who took the time to provide explanations, answers – often the same – to our amendments,...
ParlaMint-FR_2021-06-09-O1297.u479	Yes!
ParlaMint-FR_2021-06-09-O1297.u480	... striving to make these materials, which are not always simple, accessible to as many people as possible. Thank you for their clarity and time. I would also like to welcome the chairman of the special committee, who has worked very hard to ensure the serenity of our debates, both in the special committee and in the Chamber. I had the opportunity to say this, the text contains great advances: MPA, the conservation of oocytes, access to origins, research. I believe in research and science as vectors of progress for society as a whole. Finally, yes, finally, the AMP is open to women's couples and single women. At this moment, I am thinking of all those who have been campaigning for many years to devote this much-awaited progress. From the point of view of day-to-day equality, it was important and this text will achieve this objective. I also express some regrets, particularly about post-mortem AMP, ROPA or pre-implantation diagnosis for the search for aneuploidies, which would avoid failures, suffering and distress for many women. These issues have been raised, they exist, and in the context of a new revision of bioethics laws, the legislator will again ask these questions, which have not been answered. During each revision, subjects on which the legislator is not making any progress and which are answered in the next revision are discussed. Anyway, that's the wish I'm making tonight. [[Applause on the benches of the LT, LaREM and Dem groups]] In the meantime, members of the Libertés et territoires group will vote freely according to their conscience. As far as I am concerned, I repeat: it is with real enthusiasm and determination that I will vote in favour of this text.
ParlaMint-FR_2021-06-09-O1297.u481	Mrs Elsa Faucillon has the floor.
ParlaMint-FR_2021-06-09-O1297.u482	Since I am the last speaker, colleagues are pressing for me to be brief. I want to say a little personal word to all the colleagues who have participated in the special committee and the sittings and who, from the first hearings to the present day, have provided a great deal of reflection. I've sometimes had big disagreements with some of you, but I've learned a lot. I have also had a lot of doubts and my opinion has evolved over the past two years, which has rarely happened during the examination of other texts. It's pretty nice. Rather than one, the GDR group will vote in favour of this bill. I would like to draw the attention of the Secretary of State: the Minister of Health is committed to the speedy adoption of implementing legislation, in order to make the law effective as soon as possible. I hope that will be the case. The provisions of Article 1e r – I could mention other articles – were long overdue, people fought for many years. I want to greet them and I feel proud for them, determined to vote for this text and happy for the women who, in the future, will be able to practice these MPAs safely. The gaze of society is now on their side: they are entitled to family in the way they wish. Our discussions have shown how the construction of the family is a social fact and how the individuals who make up the society make up a different family. This is the case with homosexual couples, single women, heterosexual couples who have already greatly changed the family. Each time, the law has been able to accompany these choices and paths. [[Applause on several benches of the LaREM and Dem groups]] I have, of course, regrets – I made them in the general discussion. I regret that the issue of the end of life has not been addressed during the consideration of the bill: we will be discussing this issue again very soon. We must also be very vigilant about the issue of body commodification. [[Applause on the benches of the GDR and FI groups, and on several benches of the LaREM, Dem, Agir ens and SOC groups]] To all colleagues who will vote in favour of this text – I hope we will be as numerous and numerous as possible – I mean that, on issues relating to the MPA, the new rights we assign will have to be provided with means, in order to properly accompany the journeys. Like many men and women, I have tried and followed this path that makes life happy. In public health, however, it is too long and complicated. Many men and women who have the means to do so go to the private sector, creating new inequalities. It is necessary to allow all couples and single women making this choice, which I hope will be as happy and as fast as possible, to do so, if possible, free of charge and under the best possible conditions. Rather three times than one, I repeat, I am for this text and happy that it finally happens.
ParlaMint-FR_2021-06-09-O1297.u483	I put the whole bill to the vote.
ParlaMint-FR_2021-06-09-O1297.u484	The result of the vote is as follows: Number of voters 130 Number of votes cast 127 Absolute majority 64 For adoption 84 Against 43
ParlaMint-FR_2021-06-09-O1297.u485	The president of the special committee has the floor.
ParlaMint-FR_2021-06-09-O1297.u486	[[Applause on the banks of the Action ens, LaREM, Dem, SOC, LT, FI and GDR groups]] Two years, six readings, more than 300 hours of debate, 10850 amendments considered: I just wanted to thank you for the conditions under which we reviewed the bill and that honour our institution. I thank the six rapporteurs with whom we have worked a lot, and the administrators who have been with us since the beginning, sometimes in rather complicated technical circumstances. We have encountered many cases; That is what is also in the interest of this text. We can also look forward to honouring our institution.
ParlaMint-FR_2021-06-09-O1297.u487	Next meeting, this morning, at 9:30 a.m.: Bill ratifying the ordinances of 20 January 2021 and 27 January 2021 on the reform of the formation of local elected officials; Bill to reduce the environmental footprint of digital technology in France. The meeting is adjourned.
