ParlaMint-FR_2021-07-06-E1003.u1	The next item is the question to the Government.
ParlaMint-FR_2021-07-06-E1003.u127	For several days, we have been told that you are studying the extension of the statutory retirement age to 64 years. Is it true that candidate Macron wrote in 2017: "The challenge is not to push back the age or increase the contribution period"? Yes! Is it true that President Macron repeated in April 2019: "Does the legal age [...] need to be reduced? [...] I made a commitment not to do so?" Yes! So, if these announcements are confirmed, is it true that Emmanuel Macron's word is worth nothing? Yes! [[Mr. Ugo Bernalicis applauds]] From the age of 60, we're more fragile. Covid has shown us that people between 60 and 64 years of age are twice as likely to be hospitalized. It has also been learned that lowering the retirement age means reducing healthy life expectancy. By leaving from the age of 60, you can still enjoy a little of the healthy life. They're not just numbers. You would ruin moments of life: I'm talking to you about engaging in passions, leisure, his family, his grandchildren, the community, after a lifetime of hard work. Why deprive the French of these moments of deserved happiness? The Pension Guidance Board explains, however, that in the long term, we had no problem financing the pension system! The deficit is due to job losses and contribution exemptions.
ParlaMint-FR_2021-07-06-E1003.u128	That's right!
ParlaMint-FR_2021-07-06-E1003.u129	This is the result of the transfer of the covid debt on the social debt. The problem is therefore not related to expenditure; The retirement age should not be delayed. The problem is the recipes! [[Applause on the benches of the FI and GDR groups]] [[Same movements]] Wealth is exploding in France. Productivity has never ceased to increase. Why not distribute the wealth gained by productivity differently, rather than lock people up longer and longer in their work? As unemployment explodes, we should rather aim for full employment by starting with sharing working time, by reducing the legal retirement age to 60, as proposed by our programme "The Common Future".
ParlaMint-FR_2021-07-06-E1003.u130	Bravo!
ParlaMint-FR_2021-07-06-E1003.u131	Why do this reform just a few months from the presidential election? To respond to the orders of the European Commission? We owe him nothing! I ask you: stop these unbearable noises, don't make the crisis pay for the world of work, don't put the country on a powder keg!
ParlaMint-FR_2021-07-06-E1003.u132	The Minister for Labour, Employment and Integration has the floor.
ParlaMint-FR_2021-07-06-E1003.u133	Your opposition in principle to any pension reform does not really surprise me;...
ParlaMint-FR_2021-07-06-E1003.u134	That's not the point!
ParlaMint-FR_2021-07-06-E1003.u135	... yet sustaining and making our pension system fairer by distribution is a major challenge for our country. In times of crisis, questions about our pension system remain. How can we defend a system broken down into forty-two regimes, which is a source of inequities and is less and less consistent with the professional career of the French?
ParlaMint-FR_2021-07-06-E1003.u136	Answer the question!
ParlaMint-FR_2021-07-06-E1003.u137	[[Long protests on the benches of the FI and GDR groups]] More and more people are changing jobs during their working lives; How can we defend a system that penalizes both minced and part-time careers, often suffered – I am thinking particularly of women's career paths? How can we ignore the structural imbalances in our pension system? The question of funding does not seem to interest you, but it is fundamental to ensure the sustainability of the plan by allocation. In this regard, I invite you to read again the report of the Pension Guidance Council, which announces an additional EUR 100 billion deficit over the next ten years.
ParlaMint-FR_2021-07-06-E1003.u138	You really don't listen to anything!
ParlaMint-FR_2021-07-06-E1003.u139	Get the Secretary of State for Pensions!
ParlaMint-FR_2021-07-06-E1003.u140	Pension reform is therefore necessary to move our system towards more universality, equity and sustainability. So we will have to work a little longer in the coming years. It is by exchanging with the French, trade unions and employers' organizations and political forces that we will find the right answers.
ParlaMint-FR_2021-07-06-E1003.u141	Sixty-four years or not? You didn't answer!
ParlaMint-FR_2021-07-06-E1003.u142	Mrs Aina Kuric has the floor.
ParlaMint-FR_2021-07-06-E1003.u143	My question is to the Minister for Europe and Foreign Affairs. The result of a fierce struggle of the winegrowers, is champagne only the wine of Champagne. Since 2015, Champagne, its hillsides, houses and cellars have been listed as a UNESCO World Heritage Site. To protect this heritage, the controlled label of origin (AOC) binds a product to its geographical origin and subjects it to strict production and production rules. On Friday, France and Champagne were surprised to discover that Russian legislation was evolving to incorporate new provisions concerning the labelling of wine bottles. These legislative provisions are likely to seriously affect the champagne designation and, more generally, the sector. The new legislation provides that Champagne wines retain the exclusive right to use the name "champagne" in Latin characters on the main label, but requires them to renounce "champanskoe", a translation of "champagne" into Russian, and to present themselves as "sparkling wine", in Cyrillic characters, on the counter-label. Only Russian sparkling wines now have the right to use the name "champanskoe". This law calls into question more than twenty years of bilateral discussions between the European Union and Russia on the protection of designations of origin. While the appellation "champagne" is now protected in more than 120 countries, we have a duty to continue discussions with the Russian authorities to obtain the exclusive use of this name on Russian territory. [[Applause on the benches of the Action ens group]] At the time of the revival, how does the Government intend to help interprofessionals protect the products of our terroirs that make France and its know-how shine all over the world?
