ParlaMint-FR_2019-09-24-E2009.u1	The next item is the question to the Government.
ParlaMint-FR_2019-09-24-E2009.u124	We send a friendly thought to our colleague Sylvain Brial, who is currently fighting for his life at the CHU in Poitiers. [[Applause on the benches of the FI group]] Mr Minister for Agriculture, what do we want as a type of food and as a type of agriculture? To this question, which both farmers and citizens are asking themselves, the answer can only be collective. The way is clear: we must take the path of agroecology and replace synthetic products with cultivation practices as well as less harmful and biodegradable products. Our aim must therefore be to drastically reduce the use of pesticides. To do this, we need to contract with farmers to help them apply and disseminate these new practices. As such, the messages sent by the Government are very contradictory and leave our farmers in doubt and even anger. While we need training, you go down on the funds of the chambers of agriculture by lowering the additional tax on unbuilt land. Dismissal plans are announced in many chambers of agriculture, but this solution will not be sustainable.
ParlaMint-FR_2019-09-24-E2009.u125	That's right!
ParlaMint-FR_2019-09-24-E2009.u126	I repeat, we need to contract with farmers. Most of these contracts use the funds of the second pillar of the common agricultural policy, which the Ministry wants to recentralise. This will undermine the rural development policies of the regions, including Brittany, which will not be able to pursue their policies in favour of agroecology. Your own department will not be exempt from difficulties, as it will have to hire about 200 public servants to manage these funds, which are now handled by the regions. The Brittany region, through its President, as well as the whole of our group, is calling for the funds of the common agricultural policy to be managed directly by the regions, as is the rule in most European countries.
ParlaMint-FR_2019-09-24-E2009.u127	All right!
ParlaMint-FR_2019-09-24-E2009.u128	In this way, we would be effective, given the diversity of our agriculture, and that would allow your department to achieve savings. [[Applause on the benches of the LT group, as well as on some benches of the LR group]] So my question is simple: are you ready to trust the regions and the chambers of agriculture to succeed in the ecological and agricultural transition?
ParlaMint-FR_2019-09-24-E2009.u129	The Minister for Territorial Cohesion and Relations with Local and Regional Authorities has the floor.
ParlaMint-FR_2019-09-24-E2009.u130	The Government fully shares your ambition with regard to agro-ecological transition. That is why our objectives are also ambitious. By 2022, we want 15% of the agricultural area to be carried out in organic farming; 50% of products have local or organic quality signs; 5,000 farms have been certified as "high environmental value level 3". [[Bertrand Pancher applauds]] As far as the European Agricultural Fund for Rural Development – EAFRD – is concerned, let me recall three points which I think are important. Firstly, within the framework of the ongoing European negotiations on the next multiannual budgetary framework, the European Commission proposes the merger of the two pillars of the CAP. However, France continues to plead, alongside Germany and Spain, to maintain several managing authorities, in order not to recentralise the EAFRD and thus guarantee the role of the regions as managing authorities. Secondly, the choice of entrusting the regions with non-superfacial measures – the State retaining the superfacial measures – allows both to clarify the responsibilities, which was requested by the profession, and to carry out a genuine decentralization. This should be translated, contrary to what has been said, into a transfer of staff from the departmental directorates of the territories to the regions. This clarification was expected and is not, of course, incompatible with the fact that regions are fully involved, in the case of regionalised programming, in the surfacing measures. It is possible to talk between communities and the state. Finally, with regard to the link of trust between the state and Brittany, you are well aware, Mr Molac, that the Breton Pact...
ParlaMint-FR_2019-09-24-E2009.u131	There's nothing in it! That's bullshit!
ParlaMint-FR_2019-09-24-E2009.u132	[[Applause on the benches of the LaREM group]] ... which I have signed with your president provides for a great experiment, especially in the area of housing under the Pinel rental investment scheme.
ParlaMint-FR_2019-09-24-E2009.u133	Mr Joaquim Pueyo has the floor.
ParlaMint-FR_2019-09-24-E2009.u134	Prime Minister, I wanted to ask you a question about the bill to finance social security, which provided for the abolition of the total exemption from social contributions from which, since 1987, the measure was introduced by Jacques Chirac's Government, jobs at home. You have already answered, but I will nevertheless explain why I wanted to ask you about this. I thought that pensioners were once again targeted by a saving measure of the order of €310 million, whereas they had already been forced to increase CSG and were suffering from the non-indexation of retirement pensions to the cost of living. As we all know here and all reports confirm, pensioners, whether dependent or not, require a variety of home helpers. This need is expected to increase in the coming years. There is a real demand from our seniors to maintain their autonomy through individualised support and support measures. Home helpers are widely involved. Thus, as representative associations question us about the lack of funding to cope with this growing demand, this decision – you have done well to give it up – would risk reducing the use of these staff, increasing undeclared work, harming employment and increasing the isolation of older people. [[Smile on the benches of ministers]] There is a second question, which I did not intend to ask, but which I nevertheless ask. A few weeks ago, I asked the Minister for Social Affairs about the worrying situation of home helpers, particularly as regards the means allocated to their remuneration. This issue of society is going to prevail to us in the years to come. Also, Madam or Mr. Prime Minister... ...no, Prime Minister of course...
