ParlaMint-FR_2019-09-26-E2014.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2187, 2243).
ParlaMint-FR_2019-09-26-E2014.u307	This amendment is part of the joint debate, but is not identical to the previous ones, because, Madam Minister, if I also defend the fact that an embryo cannot be conceived in vitro with gametes not coming from at least one of the members of the couple or the unmarried woman, I would point out that this prohibition would be ruled out in the event of serious illness or medical impossibility. The idea is to prevent donations when they are not necessary. In this way, we would avoid the most risky technique and make sense of what is required of medicine. In the absence of pathology, it may not be necessary to use the gift. The use of two thirds of donors can be a solution in case of dual pathology, but only in this case. A guard is therefore necessary.
ParlaMint-FR_2019-09-26-E2014.u308	What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2014.u309	The opinion is unfavourable on all the amendments, even if it is for different reasons. Some would have the effect of reversing women's access to in vitro fertilization and reserving in vitro fertilization to couples. Others point to the need to minimize the production of supernumerary embryos. We share this goal, but in view of the proposed modalities, it does not seem possible to achieve it while allowing women to procreate. Finally, with regard to the risk of commodification, I believe that the current legal framework already allows it to be reduced to a minimum, and that there is no need to add additional devices to the existing belt and straps: there is little need for fear in this regard. As for the double donation of gametes, it seems necessary in some cases. We do not wish to go back to the progress of its authorization.
ParlaMint-FR_2019-09-26-E2014.u310	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2014.u311	The amendments contained in this joint discussion can be divided into two categories. The first consists of provisions aimed at minimizing the number of embryos retained.
ParlaMint-FR_2019-09-26-E2014.u312	That's the law!
ParlaMint-FR_2019-09-26-E2014.u313	Indeed: Article L. 2141-1 of the Code of Public Health states that "the practices and procedures which limit the number of embryos preserved must be given priority. But you want to go much further by limiting the number of embryos fertilized by attempts to fertilize in vitro to the number of embryos transferred. From the point of view of medical technique, and taking into account the failure rate of in vitro fertilization with frozen embryos, applying this method would require regular ovarian stimulation – which involves risks for women – in order to obtain the sufficient number of oocytes. Obviously, this argument does not seem to convince the Republicans... Please forgive me, gentlemen Bazin and Courson, this is an unwelcome joke: I saw you raise your hand and was troubled by your haste to want to answer me.
ParlaMint-FR_2019-09-26-E2014.u314	It's stimulation!
ParlaMint-FR_2019-09-26-E2014.u315	In reality, we want to prevent women from having to undergo the procedure several times in a row. In addition, we know that frozen embryos can be used for a second or even a third implantation for a second or third birth, so they are not necessarily destined for destruction and can be used to carry out a parental project in several stages. Like you, we are very eager to promote the vitrification of the oocytes, but this technique is not suitable in all cases, so we are forced to go further through in vitro fertilization and freezing – and therefore the vitrification of the embryos. The current framework seems to us to be balanced and fair, since it already provides for the choice of techniques to take account of the need to minimize the number of embryos retained. Until all of them have been transferred, a couple whose embryos have been preserved cannot benefit from another attempt at in vitro fertilization. The second category of amendments concerns the double donation of gametes. I understand the idea of favouring, in the case of double sterile couples, the reception of embryos already frozen. But studies show that couples are very reluctant to accept embryos from another story, from another parenting project. Embryo reception concerns only a limited number of cases – less than 20 per year, for a total of 200,000 frozen embryos. In fact, I repeat, parents find it difficult to carry out their parenting project from that of another couple. That is why we are opening up the possibility of double donation of gametes. We are therefore against your amendments.
ParlaMint-FR_2019-09-26-E2014.u316	Mr Charles de Courson has the floor.
ParlaMint-FR_2019-09-26-E2014.u317	On the occasion of the examination of the previous texts on bioethics – I think I was the only one in this assembly who had the honour of attending the three debates – we had passionate discussions on the subject of supernumerary embryos. What is their status? At the time, the technology, in addition to legislation, prohibited the freezing of oocytes, even though it had already been developed in Japan. However, thanks to its development, we can now put an end to the situation of the non-right of supernumerary embryos: they are no longer things, but not yet beings. In German law, Madam Minister, it is only possible to fertilize oocytes within the limits of the number of embryos reimplanted, so as to avoid supernumerary embryos. So they do not exist over-Rhin, which in my view is the wisest solution. On the contrary, the one we adopted in France – the adoption of supernumerary embryos – is a real gas plant. As you recalled, this option results in the birth of only about 20 children per year. Why did we make this choice? So you don't want to destroy the embryos? Why, then, does the Government not propose a solution comparable to that adopted by Germany, in order to avoid ethical debates on the status of embryos – a problem that neither the original bill nor the text of the commission can solve?
