ParlaMint-FR_2019-09-27-E2016.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2187, 2243).
ParlaMint-FR_2019-09-27-E2016.u566	It is therefore possible for the AME to take over the AMP if a decree so provides. It is therefore appropriate, Mr Secretary of State, to prohibit such care in article L. 251-2 of the Code of Social Action and Families, otherwise your successors could reinstate it by decree. It is our role as legislators: if we all agree that the MPA should not be part of the basket of care taken care of by the AME, let's say so. What one decree has done, another decree can just as well undo, unless it is included in the law.
ParlaMint-FR_2019-09-27-E2016.u567	I have before me two amendments, Nos 1709 and 1720, which can be presented together. Mrs Laurence Vanceunebrock-Mialon has the floor to support them.
ParlaMint-FR_2019-09-27-E2016.u568	No serious scientific studies have shown an increased risk, in the short or long term, of AMP-related diseases. However, some insurance companies systematically include in their contracts, and in particular in their borrower insurance contract for a real estate purchase, an exclusion of guarantee in the treatment of temporary or permanent incapacity for work affecting AMP-related conditions, since a woman claims to have used it in the past – even ten years earlier. As part of an increase in access to the AGP, this discrimination is likely to put women, especially single women, at a great risk of precarisation, who wish to buy housing, as insurance can attribute breast cancer or any other condition that may have hormonal causes to the use of the AGP, even if it is old. As sickness cessation is not covered by insurance, families whose spouses are co-borrowers and single women may no longer be able to repay their loans and thus, in the most extreme cases, end up on the street when a disease strikes them, even though no link to the AMP is demonstrable. Amendments Nos 1709 and 1720 are therefore intended to ensure that no insurance contract can exclude diseases resulting from an AMP from the scope of the guarantee.
ParlaMint-FR_2019-09-27-E2016.u569	What is the opinion of the committee?
ParlaMint-FR_2019-09-27-E2016.u570	The issue raised is very relevant, even if it is at the border of bioethics. This topic is known to all healthcare professionals who are confronted with patients who find themselves in difficulty by their insurance diet. I had to know about this situation for a long time, at the beginning of the AIDS epidemic and in other pathologies. Each time, it raised particular concerns and personal tragedies. One would dream of an insurance model as generous as social security, allowing everyone to be cared for without unbearable constraints for some or poor benefits for others. The intention behind these amendments is therefore highly commendable. Can the answer, however, be provided in the context of a bioethics law? I'm not sure. Minister Agnès Buzyn had indicated in committee that a resolution should be found within the framework of the AERAS convention – to make sure and borrow with an aggravated risk of health. The best answer can probably be given in this context, if we succeed in obtaining it. The current system guarantees the freedom of different forms of insurance. We may regret not having the levers to demand more social justice, but I am not sure that the law will allow us to weigh effectively in this direction. I am therefore shared and will give a wisdom opinion, while stressing that the best solution is probably to adopt the conventional path.
ParlaMint-FR_2019-09-27-E2016.u571	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2016.u572	I apologise in advance for advancing technical elements to respond to often difficult individual and human situations. Our role, however, is to provide concrete responses to the difficulties faced by individuals. The rapporteur has recalled this very well. Like him, I am not sure that the law and the amendments you defend are necessarily the best vectors. Two major obstacles stand in the way of a favourable opinion of the Government. In substance, these two amendments do not seem to us to be operational: they will not improve the lives of women using an LDC. Amendment No 1709 is intended to prohibit exclusions from the guarantee for conditions resulting from a LDC or from pathological or precious pregnancy, but does not prohibit overprimes. Therefore, it would not prevent an insurer from charging a substantial premium, which would exclude women entering into a health, welfare or borrower insurance contract after using an AMP. In principle, then, this amendment seems likely to weaken the whole AERAS treaty system. The AERAS Monitoring and Proposal Committee was consulted on this proposal, as announced by the Minister in a special commission. It follows from his analysis that the state of academic literature does not make it possible to affirm or deny that the use of the LDC does not lead to any subsequent deterioration of the state of health: if, as you noted in your opening remarks, Mrs Vanceunebrock-Mialon, nothing tends to prove a potential worsening of the state of health, the opposite is also true. The AERAS Monitoring and Proposal Committee therefore considers it necessary to conduct further scientific studies on this issue, and considers itself competent to do so. It is in this conventional framework that we propose to continue the reflection, which refers to real difficulties encountered by some people. At this stage, the prohibition of statutory guarantee exclusions for certain health situations would create an inappropriate precedent, which could weaken the entire AERAS system, which, as you know, does not only concern women who use the AGP, but also other situations. Finally, a final editorial or technical remark: your amendment tends to amend an article L. 117-7 of the Insurance Code which does not exist: this is Article L. 111-7. I am saying this in case you wish to resubmit this amendment at a later stage... But in any case, I ask you to withdraw it, otherwise I would express an unfavorable opinion, while committing myself to continue these reflections within the conventional framework.
ParlaMint-FR_2019-09-27-E2016.u573	Mrs Laurence Vanceunebrock-Mialon has the floor.
ParlaMint-FR_2019-09-27-E2016.u574	I agree that we should continue to reflect on this matter. However, to the extent that I am only a co-signator of these amendments, and in the absence of Mr Causse, I maintain them.
ParlaMint-FR_2019-09-27-E2016.u575	Further discussion was postponed until the next sitting.
ParlaMint-FR_2019-09-27-E2016.u576	Next meeting, this afternoon, at 3 p.m.: Further discussion of the bioethics bill. The meeting is adjourned.
