ParlaMint-FR_2019-09-27-E2017.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2187, 2243).
ParlaMint-FR_2019-09-27-E2017.u116	In my view, the extension of the self-conservation of oocytes, provided for in Article 2, will indeed be a major social step forward. It will allow some women to free themselves from a choice that has so far been imposed on them by our society, in an absolutely iniquitous way. I invite those who make a very tendentious shortcut between ovocal self-conservation and gestation for others to deepen the issue, or even to take another approach. With Article 2, we are going to amend Article L. 1244-2 of the Code of Public Health, and I welcome this because such a reform was necessary. This will put an end to superfetal discrimination between donors who have procreated and those who have never procreated. This was based on the criterion of the majority of the candidate for donation, even though fertility problems, which might justify this requirement, do not necessarily relate to the age of the person concerned. We will also terminate the requirement to obtain consent from the partner when the candidate for the donation is in a couple. The gift must be a personal choice, made in his soul and conscience by the individual who wishes to make an altruistic gesture. All the more so as it is impossible, as we know, to establish any relationship of filiation between the gamete donor and the person who will be born of the gift. For my part, I can only welcome this simplification of the system applicable to gamete donation. From now on, the donor will simply have to be major and consenting. The removal of current barriers, a fortiori if combined with initiatives that encourage donation and raise awareness in particular on sexual health issues, will contribute to the increase in gamete donations, which are just as important, I would remind you, as organ or blood donations. I won't try to change your mind, Mrs. Boyer. I just wish you could, for your own understanding, lift the ambiguity that you sow...
ParlaMint-FR_2019-09-27-E2017.u117	No! Unfortunately, I don't have time to answer.
ParlaMint-FR_2019-09-27-E2017.u118	[[Applause on a few benches of the LaREM group]] ... by establishing a link between ovocative self-conservation and pregnancy for others. These are two different things.
ParlaMint-FR_2019-09-27-E2017.u119	Mrs Martine Wonner has the floor.
ParlaMint-FR_2019-09-27-E2017.u120	As we approach the examination of article 2, it is important to recall a cardinal principle of our legislation on bioethics, which is our pride and which our country can honour, that of the free gift, which does not leave any room for any commodification. However, allowing private for-profit establishments to carry out the conservation of telescope gametes directly this principle. Such institutions are in fact subject to a constraint: they must, and this is quite normal, profit in the medium term, or even in the short term, the investment of their shareholders. This logic, which cannot be condemned in itself, contradicts, however, the principle of free donation, which implies the lack of financial profitability. We will have to be very careful to ensure that this principle guides us throughout the discussion of Article 2. We will probably have to go back to the above-mentioned provision, which we have tabled by amendment in a special committee, at a moment of error.
ParlaMint-FR_2019-09-27-E2017.u121	Mrs Blandine Brocard has the floor.
ParlaMint-FR_2019-09-27-E2017.u122	I find it sad. I'm putting myself in the place of a 25-year-old woman. The proposal before us today, in my view, is to ask him to choose between his family life and his working life.
ParlaMint-FR_2019-09-27-E2017.u123	She's absolutely right!
ParlaMint-FR_2019-09-27-E2017.u124	[[Mrs. Valérie Boyer applauds]] First, this seems to mean that women in this age group cannot consider, and do it properly, leading both fronts. Secondly, it is a true admission of failure on our part:...
ParlaMint-FR_2019-09-27-E2017.u125	That's right!
ParlaMint-FR_2019-09-27-E2017.u126	[[Mrs Valérie Boyer and Mrs Maud Petit applaud]] ... why would our society not give women, on the other hand, the means to organize peacefully to found a family while pursuing a professional career? I find it very difficult to understand that this measure is seen as a social step forward.
ParlaMint-FR_2019-09-27-E2017.u127	We don't understand!
ParlaMint-FR_2019-09-27-E2017.u128	[[Mrs Maud Petit applauds]] I am what is called "feminist" – I think we are all here – and the fact that I sit in this Chamber proves this in a way. From my point of view, however, it will be a regression for women.
ParlaMint-FR_2019-09-27-E2017.u129	That's right!
ParlaMint-FR_2019-09-27-E2017.u130	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2019-09-27-E2017.u131	My speech will go a little in the same direction as the previous one. I am very much shared about the self-conservation of oocytes. We understand the initial spirit of the measure, which aims to combat the potential infertility of women. However, how can we fail to see that there will be additional social pressure on women, especially – but not only – on the part of employers? Since they will have the means to postpone their pregnancy, they will be encouraged to give priority to their student life or professional career. Moreover, if this risk were not proven, we would not have voted for the amendment, at the initiative of Mrs Bergé, I believe, which tends to prohibit companies from financing the conservation of oocytes. We see immediately the use that could be made of this measure by employers who would like to impose a timetable on their female employees, deciding when they are working and, possibly, when they are pregnant. In some countries, including the United States, large groups, in particular GAFAs, fund the conservation of oocytes on behalf of their collaborators. I do not have an agreed position on this, but I admit that I am rather disturbed by the possibility of such social pressure.
ParlaMint-FR_2019-09-27-E2017.u132	Mrs Elsa Faucillon has the floor.
ParlaMint-FR_2019-09-27-E2017.u133	I would first like to react to the previous interventions. The issue of women's freedom to choose and control their bodies is at the heart of article 2. I welcome the fact that it has reached the end of the logic in this area, and our group will support it. Before turning to the issue of working life, it should be noted that the possibility of self-conserving oocytes is not only a response to inequalities or differences in treatment that affect women in the world of work. Self-conservation was already allowed for medical reasons, but many other life accidents may have consequences for fertility. It is also more and more common in our societies to meet late with the person with whom we want to have children: however, we have all read it, after the fateful age of 37 years, the ovocative abilities are drastically diminished, and it is quite possible to encounter love only at that time. Many factors now delay entry into adult life, and the search for work is not the only one; You also have to find a place to stay and meet a companion or a companion. You are right on one point: despite all these developments, the age at which a child can or cannot be conceived does not change. That is why we will make a proposal to combat infertility, and to prevent women and men from doing so. With regard to the consequences of Article 2 which may be similar to a commercialization, we consider that gametes must be kept and managed by public, not private, institutions. I hope you will support us on this point. I will conclude by going back to the question of work. It is true that the massive influx of women into the labour market was the main cause of a conception of children later than fifty or seventy years ago. This event may be conversely considered. That the capitalist universe is able to digest these advances in such a way as to further oppress human beings, especially women, is one thing; but to remove another part of freedom from women in the context of this oppression seems contradictory to me with the denunciation of it.
