ParlaMint-UA_2007-12-18-m0.u1	Good morning, everyone. Ladies and gentlemen, I ask you to register with the "Council" system. [[10:06:29]] Ladies and gentlemen, 227 Ukrainian national deputies have registered in the Hall. The morning session of the Supreme Council of Ukraine is publicized. Dear colleagues, I would like to remind you once again of the decision that was taken on Friday in a unanimous manner, both at the Conciliation Council and in general, was approved by all the national deputies who took part in the Friday vote. This is about shaping the order of the day. We have a few questions on the agenda. The first and most important question is the appointment of the Prime Minister of Ukraine. Thus, the first issue of the agenda is the consideration of the appointment of the Prime Minister of Ukraine by the President of Ukraine. In this regard, however, there are several additional questions to be considered by the Ukrainian National Deputies: the question of the dismissal of the Prime Minister of the question of the termination of the powers of the current government, the question of the appointment of a new government and the question of the permanent termination of the powers of the Ukrainian National Deputies, which, if voted for, will become members of the Cabinet of Ministers of Ukraine. We also actively worked yesterday at the Conciliation Council meeting and the cluster of issues related to the formation of the Governing Body of the Supreme Council, we hope that today will begin in part of our consideration. If not, objectively, if we do not have enough time, we will carry it on to the next day. In view of this, honourable national MPs, I have announced today's agenda, and I would like to inform you that, yesterday at the Conciliation Council meeting, we have actively remodeled the order of today's day, including the basic approaches to voting. The grateful Counting Commission, which met today and yesterday on the issue of voting order formation, as it is a matter of actual change in voting methods, and for the first time in the history of the Ukrainian Parliament, this particular voting mechanism has been proposed. By the way, this is the voting mechanism that is foreseen in many parliaments around the world, starting with Britain and Canada and ending with Spain, Italy and even Poland. So we're basically ready for today's meeting. I'd like to welcome the National Deputy of Ukraine, Mikola Stepanovitch, with your permission. I'd like to welcome our colleague. [[Applause]] In order to finalize the agenda and resolve all regulatory issues regarding the meeting, two factions are the factions of the Yulia Timoshenko and Our Ukraine – People's Self-Defense – have requested a 30-minute recess. According to the Rules, I am obliged to give them a 30 - minute break. Thank you. In 30 minutes, we'll resume the session.
ParlaMint-UA_2007-12-18-m0.u215	National Deputy Prokopchuk Yuri Volodymyrovich.
ParlaMint-UA_2007-12-18-m0.u216	For. Give it to me.
ParlaMint-UA_2007-12-18-m0.u217	National Deputy Pudov Boris Mihajlovich. Mikolaiovich! Excuse me, Pudov Boris Mikolaiovich. I'm sorry.
ParlaMint-UA_2007-12-18-m0.u218	For.
ParlaMint-UA_2007-12-18-m0.u219	Radkovsky Oleg Volodymyrovich.
ParlaMint-UA_2007-12-18-m0.u220	For.
ParlaMint-UA_2007-12-18-m0.u221	National Deputy Radovets Arnold Anatoliyovich.
ParlaMint-UA_2007-12-18-m0.u222	For.
ParlaMint-UA_2007-12-18-m0.u223	National Deputy Ribakov Igor Aleksandrovich.
ParlaMint-UA_2007-12-18-m0.u224	For.
ParlaMint-UA_2007-12-18-m0.u225	National MP Rybek Aleksandar Grigorovich.
ParlaMint-UA_2007-12-18-m0.u226	For.
ParlaMint-UA_2007-12-18-m0.u227	National Deputy Savichenko Igor Vasilovich.
ParlaMint-UA_2007-12-18-m0.u228	Yeah. For!
ParlaMint-UA_2007-12-18-m0.u229	National Deputy Sas Sergey Volodymyrovich.
ParlaMint-UA_2007-12-18-m0.u230	For.
ParlaMint-UA_2007-12-18-m0.u231	National MP Semerak Ostap Mihajlovich.
ParlaMint-UA_2007-12-18-m0.u232	For.
ParlaMint-UA_2007-12-18-m0.u233	National deputy of Seminoga Anatoly Ivanovich.
ParlaMint-UA_2007-12-18-m0.u234	For.
ParlaMint-UA_2007-12-18-m0.u235	National Deputy Sanchenko Andry Vilenović.
ParlaMint-UA_2007-12-18-m0.u236	For.
ParlaMint-UA_2007-12-18-m0.u237	National Deputy Serbin Yuri Sergiyovich.
ParlaMint-UA_2007-12-18-m0.u238	For.
ParlaMint-UA_2007-12-18-m0.u239	National Deputy Sivuli Mikola Ivanovich
ParlaMint-UA_2007-12-18-m0.u240	For.
ParlaMint-UA_2007-12-18-m0.u241	National Deputy Sigal Evgen Yakovich
ParlaMint-UA_2007-12-18-m0.u242	For.
ParlaMint-UA_2007-12-18-m0.u243	National MP Sidelnik Ivan Ivanovich.
ParlaMint-UA_2007-12-18-m0.u244	For.
ParlaMint-UA_2007-12-18-m0.u245	National Deputy Scybinetsky Alexander Matviyovich.
ParlaMint-UA_2007-12-18-m0.u246	For.
ParlaMint-UA_2007-12-18-m0.u247	National MP Scubenko Volodymir Petrovich.
ParlaMint-UA_2007-12-18-m0.u248	For.
ParlaMint-UA_2007-12-18-m0.u249	National Deputy Sobolev Sergey Vladislavovich.
ParlaMint-UA_2007-12-18-m0.u250	For.
ParlaMint-UA_2007-12-18-m0.u251	National Deputy Sokolov Mikhailo Volodymyrovich.
ParlaMint-UA_2007-12-18-m0.u252	For.
ParlaMint-UA_2007-12-18-m0.u253	National Deputy Soroczynska-Kyrilenko Raisa Mikolayevna.
ParlaMint-UA_2007-12-18-m0.u254	Yeah. For.
ParlaMint-UA_2007-12-18-m0.u255	I'll take that as a yes. National Deputy Suslov Evgeny Ivanovich
ParlaMint-UA_2007-12-18-m0.u256	For.
ParlaMint-UA_2007-12-18-m0.u257	National Deputy Suškević Valeriy Mihajlovich.
ParlaMint-UA_2007-12-18-m0.u258	For.
ParlaMint-UA_2007-12-18-m0.u259	National Deputy Taran Viktor Vasilovich.
ParlaMint-UA_2007-12-18-m0.u260	For, for, for, for,
ParlaMint-UA_2007-12-18-m0.u261	National Deputy Terjehohin Sergey Anatoliyovich.
ParlaMint-UA_2007-12-18-m0.u262	Well, Teryohin, softly say: Teryohin. For.
ParlaMint-UA_2007-12-18-m0.u263	Te-ro-hin. Right? National Deputy Timoshenko Julia Volodymyrna.
ParlaMint-UA_2007-12-18-m0.u264	For.
ParlaMint-UA_2007-12-18-m0.u265	National Deputy Tomenko Mikola Volodymyrovich.
ParlaMint-UA_2007-12-18-m0.u266	For.
ParlaMint-UA_2007-12-18-m0.u267	National Deputy Traiduk Mikola Fedorovich.
ParlaMint-UA_2007-12-18-m0.u268	For, for, but not showing. For.
ParlaMint-UA_2007-12-18-m0.u269	Yes, it is. National Deputy Treguchev Yuri Valentinovich.
ParlaMint-UA_2007-12-18-m0.u270	For.
ParlaMint-UA_2007-12-18-m0.u271	National Deputy Trinduk Yuri Grigorovich.
ParlaMint-UA_2007-12-18-m0.u272	For.
ParlaMint-UA_2007-12-18-m0.u273	National Deputy Trofimenko Vadim Vyvodovic.
ParlaMint-UA_2007-12-18-m0.u274	For.
ParlaMint-UA_2007-12-18-m0.u275	National Deputy Turkinov Alexander Valentinovich.
ParlaMint-UA_2007-12-18-m0.u276	For.
ParlaMint-UA_2007-12-18-m0.u277	People's Deputy Ukolov Viktor Aleksandrovich.
ParlaMint-UA_2007-12-18-m0.u278	For. For.
ParlaMint-UA_2007-12-18-m0.u279	National Deputy Fedorchuk Jaroslav Petrovich. Wait a minute, the MPs need to be shown on the Uklov screen.
ParlaMint-UA_2007-12-18-m0.u280	For.
ParlaMint-UA_2007-12-18-m0.u281	Show me again, please.
ParlaMint-UA_2007-12-18-m0.u282	Turn the Fedorchuk on.
ParlaMint-UA_2007-12-18-m0.u283	Vaklov Viktor Alexanderovich. Turn on the photo, please.
ParlaMint-UA_2007-12-18-m0.u284	For. For.
ParlaMint-UA_2007-12-18-m0.u285	It's working. National Deputy Fedorchuk Jaroslav Petrovich.
ParlaMint-UA_2007-12-18-m0.u286	For.
ParlaMint-UA_2007-12-18-m0.u287	National MP Feldman Alexander Borisovich.
ParlaMint-UA_2007-12-18-m0.u288	Yeah.
ParlaMint-UA_2007-12-18-m0.u289	Yes. Is there a photo?
ParlaMint-UA_2007-12-18-m0.u290	For. For. I've already told you three times.
ParlaMint-UA_2007-12-18-m0.u291	National Deputy Filenko Volodymyr Pilipovich.
ParlaMint-UA_2007-12-18-m0.u292	For.
ParlaMint-UA_2007-12-18-m0.u293	National Deputy Filipchuk Georgiy Georgievicz
ParlaMint-UA_2007-12-18-m0.u294	For.
ParlaMint-UA_2007-12-18-m0.u295	National Deputy Chapinoga Vitali Mikhailovich.
ParlaMint-UA_2007-12-18-m0.u296	For.
ParlaMint-UA_2007-12-18-m0.u297	National Deputy Cherkaskie Igor Borisovich
ParlaMint-UA_2007-12-18-m0.u298	For.
ParlaMint-UA_2007-12-18-m0.u299	People's MP Cherpiki Oleg Zenovich.
ParlaMint-UA_2007-12-18-m0.u300	For.
ParlaMint-UA_2007-12-18-m0.u301	National Deputy Wonder Vitaly Olegovich.
ParlaMint-UA_2007-12-18-m0.u302	For.
ParlaMint-UA_2007-12-18-m0.u303	National Deputy Shago Eugene Petrovich.
ParlaMint-UA_2007-12-18-m0.u304	For.
ParlaMint-UA_2007-12-18-m0.u305	National Deputy Shamanov Valeriy Viktorovich.
ParlaMint-UA_2007-12-18-m0.u306	For.
ParlaMint-UA_2007-12-18-m0.u307	National deputy of Sweden, Viktor Dmitrovich.
ParlaMint-UA_2007-12-18-m0.u308	For.
ParlaMint-UA_2007-12-18-m0.u309	National Deputy Shevchenko Andry Vitaliyovich
ParlaMint-UA_2007-12-18-m0.u310	For Timoshenko and for Ukraine.
ParlaMint-UA_2007-12-18-m0.u311	National Deputy Shevchuk Oleg Borisovich.
ParlaMint-UA_2007-12-18-m0.u312	About
ParlaMint-UA_2007-12-18-m0.u313	National Deputy Shevchuk Sergey Volodymyrovich.
ParlaMint-UA_2007-12-18-m0.u314	For.
ParlaMint-UA_2007-12-18-m0.u315	National MP Shepelev Alexander Alexandrovich.
ParlaMint-UA_2007-12-18-m0.u316	For.
ParlaMint-UA_2007-12-18-m0.u317	National Deputy Shishkin Elin Viktorovna.
ParlaMint-UA_2007-12-18-m0.u318	For.
ParlaMint-UA_2007-12-18-m0.u319	National Deputy Shishkin Zoya Leonidivna.
ParlaMint-UA_2007-12-18-m0.u320	For.
ParlaMint-UA_2007-12-18-m0.u321	National MP, School Andriy Vasilovich.
ParlaMint-UA_2007-12-18-m0.u322	For.
ParlaMint-UA_2007-12-18-m0.u323	National Deputy Šlemko Dmitry Vasilovich.
ParlaMint-UA_2007-12-18-m0.u324	For.
ParlaMint-UA_2007-12-18-m0.u325	National Deputy Shustik Helen Yuriovna.
ParlaMint-UA_2007-12-18-m0.u326	For.
ParlaMint-UA_2007-12-18-m0.u327	National Deputy Yavorowski Volodymyr Aleksandrovich
ParlaMint-UA_2007-12-18-m0.u328	For July and for Ukraine's future!
ParlaMint-UA_2007-12-18-m0.u329	National Deputy Yacenko Anton Volodymyrovich.
ParlaMint-UA_2007-12-18-m0.u330	For.
ParlaMint-UA_2007-12-18-m0.u331	The MP's faction. May I have your attention, please? The deputy faction of the Block “Our Ukraine – National Self-Defense”. Arjev Volodymyr Igorovich.
ParlaMint-UA_2007-12-18-m0.u332	For.
ParlaMint-UA_2007-12-18-m0.u333	National Deputy Arzvetin Stanislaw Mikhailovich.
ParlaMint-UA_2007-12-18-m0.u334	For.
ParlaMint-UA_2007-12-18-m0.u335	National MP, Bilozoz Oksana Volodymyr.
ParlaMint-UA_2007-12-18-m0.u336	For.
ParlaMint-UA_2007-12-18-m0.u337	National MP Bondar Alexander Mikolaiovich.
ParlaMint-UA_2007-12-18-m0.u338	For.
ParlaMint-UA_2007-12-18-m0.u339	National MP Borisov Valeriy Dmitrovich.
ParlaMint-UA_2007-12-18-m0.u340	For.
ParlaMint-UA_2007-12-18-m0.u341	National Deputy Booth Yuri Anatoliyovich. Let's see the photo.
ParlaMint-UA_2007-12-18-m0.u342	For.
ParlaMint-UA_2007-12-18-m0.u343	National Deputy Vakarczuk Svetoslav Ivanovich
ParlaMint-UA_2007-12-18-m0.u344	For.
ParlaMint-UA_2007-12-18-m0.u345	National Deputy Vyezivsky Volodymyr Mihajlovich
ParlaMint-UA_2007-12-18-m0.u346	For.
ParlaMint-UA_2007-12-18-m0.u347	National Deputy Gerasimük Olga Volodymyrna
ParlaMint-UA_2007-12-18-m0.u348	For.
ParlaMint-UA_2007-12-18-m0.u349	National Deputy Heratchenko Irina Volodymyrna.
ParlaMint-UA_2007-12-18-m0.u350	For.
ParlaMint-UA_2007-12-18-m0.u351	National Deputy Grigorovich Lilia Stepanovna.
ParlaMint-UA_2007-12-18-m0.u352	For.
ParlaMint-UA_2007-12-18-m0.u353	National MP Grimczak Yuri Mikolaiovich.
ParlaMint-UA_2007-12-18-m0.u354	For.
ParlaMint-UA_2007-12-18-m0.u355	National Deputy Gricenko Anatoly Stepanovich.
ParlaMint-UA_2007-12-18-m0.u356	For.
ParlaMint-UA_2007-12-18-m0.u357	National Deputy Gumenjuk Oleg Ivanovich.
ParlaMint-UA_2007-12-18-m0.u358	For.
ParlaMint-UA_2007-12-18-m0.u359	National Deputy Davidenko Andriy Anatoliyovich
ParlaMint-UA_2007-12-18-m0.u360	For.
ParlaMint-UA_2007-12-18-m0.u361	National Deputy Jemilev Mustafa.
ParlaMint-UA_2007-12-18-m0.u362	For.
ParlaMint-UA_2007-12-18-m0.u363	National MP Long Stanislaw Alexiyovich.
ParlaMint-UA_2007-12-18-m0.u364	For.
ParlaMint-UA_2007-12-18-m0.u365	National MP Dony Alexander Sergiyovich.
ParlaMint-UA_2007-12-18-m0.u366	For.
ParlaMint-UA_2007-12-18-m0.u367	National Deputy Yehanurov Yuri Ivanovich
ParlaMint-UA_2007-12-18-m0.u368	For.
ParlaMint-UA_2007-12-18-m0.u369	National Deputy Zvania David Vajajevich.
ParlaMint-UA_2007-12-18-m0.u370	For.
ParlaMint-UA_2007-12-18-m0.u371	National Deputy Zebrovsky Paul Ivanovich.
ParlaMint-UA_2007-12-18-m0.u372	For.
ParlaMint-UA_2007-12-18-m0.u373	National Deputy Bunny Ivan Aleksandrovich
ParlaMint-UA_2007-12-18-m0.u374	For.
ParlaMint-UA_2007-12-18-m0.u375	National Deputy Zvaric Roman Mikhailovich.
ParlaMint-UA_2007-12-18-m0.u376	For.
ParlaMint-UA_2007-12-18-m0.u377	National Deputy Karmazin Yuri Anatoliyovich.
ParlaMint-UA_2007-12-18-m0.u378	For.
ParlaMint-UA_2007-12-18-m0.u379	National Deputy Karpuk Vladimir Grigorovich.
ParlaMint-UA_2007-12-18-m0.u380	For.
ParlaMint-UA_2007-12-18-m0.u381	National Deputy Kaskov Vladislav Volodymyrovich.
ParlaMint-UA_2007-12-18-m0.u382	For.
ParlaMint-UA_2007-12-18-m0.u383	National Deputy Catherinechuk Mikola Dmitrovich.
ParlaMint-UA_2007-12-18-m0.u384	For.
ParlaMint-UA_2007-12-18-m0.u385	National MP Kirilenko Viacheslav Anatoliyovich.
ParlaMint-UA_2007-12-18-m0.u386	For.
ParlaMint-UA_2007-12-18-m0.u387	National Deputy Klimenko Alexander Ivanovich.
ParlaMint-UA_2007-12-18-m0.u388	For.
ParlaMint-UA_2007-12-18-m0.u389	National MP Klukkowski Yuri Bogdanovich.
ParlaMint-UA_2007-12-18-m0.u390	For.
ParlaMint-UA_2007-12-18-m0.u391	National Deputy Knazevich Ruslan Petrovich.
ParlaMint-UA_2007-12-18-m0.u392	For. For.
ParlaMint-UA_2007-12-18-m0.u393	National Deputy Koval Viacheslav Stanislavovich.
ParlaMint-UA_2007-12-18-m0.u394	For.
ParlaMint-UA_2007-12-18-m0.u395	For. National Deputy Kostenko Yuri Ivanovich
ParlaMint-UA_2007-12-18-m0.u396	For.
ParlaMint-UA_2007-12-18-m0.u397	National Deputy Krill Igor Ivanovich.
ParlaMint-UA_2007-12-18-m0.u398	For.
ParlaMint-UA_2007-12-18-m0.u399	People's deputy Kuibida Vasil Stepanovich.
ParlaMint-UA_2007-12-18-m0.u400	For.
ParlaMint-UA_2007-12-18-m0.u401	People's MP Kulikov Kirilo Borisovich.
ParlaMint-UA_2007-12-18-m0.u402	Kulikov Kirilo Borisovich, I'm sorry.
ParlaMint-UA_2007-12-18-m0.u403	For.
ParlaMint-UA_2007-12-18-m0.u404	National Deputy Kulczynski Mikola Georgievicz
ParlaMint-UA_2007-12-18-m0.u405	For.
ParlaMint-UA_2007-12-18-m0.u406	National Deputy Kucherenko Aleksei Yuriovich
ParlaMint-UA_2007-12-18-m0.u407	For.
ParlaMint-UA_2007-12-18-m0.u408	National Deputy Lucianova Catherine Eugenyevna
ParlaMint-UA_2007-12-18-m0.u409	For.
ParlaMint-UA_2007-12-18-m0.u410	National Deputy Lucenko Yuri Vitaliyovich
ParlaMint-UA_2007-12-18-m0.u411	For.
ParlaMint-UA_2007-12-18-m0.u412	People's deputy, Leapina Kseniya Mikhailovna.
ParlaMint-UA_2007-12-18-m0.u413	For.
ParlaMint-UA_2007-12-18-m0.u414	National Deputy Martinenko Mikola Volodymyrovich.
ParlaMint-UA_2007-12-18-m0.u415	For.
ParlaMint-UA_2007-12-18-m0.u416	National Deputy Maruschenko Volodymyr Stanislavovich.
ParlaMint-UA_2007-12-18-m0.u417	For.
ParlaMint-UA_2007-12-18-m0.u418	National Deputy Matvienko Anatoly Sergiyovich
ParlaMint-UA_2007-12-18-m0.u419	For.
ParlaMint-UA_2007-12-18-m0.u420	National MP Moisik Volodymir Romanovich.
ParlaMint-UA_2007-12-18-m0.u421	For.
ParlaMint-UA_2007-12-18-m0.u422	National MP Moskal Hennaday Hennadiovich.
ParlaMint-UA_2007-12-18-m0.u423	For.
ParlaMint-UA_2007-12-18-m0.u424	National Deputy Novikov Oleg Volodymyrovich.
ParlaMint-UA_2007-12-18-m0.u425	For.
ParlaMint-UA_2007-12-18-m0.u426	National Deputy Omelchenko Alexander Alexandrovich.
ParlaMint-UA_2007-12-18-m0.u427	For.
ParlaMint-UA_2007-12-18-m0.u428	Onichuk Mikola Vasilovich.
ParlaMint-UA_2007-12-18-m0.u429	For.
ParlaMint-UA_2007-12-18-m0.u430	People's MP, Robin Olesia Yuriovna.
ParlaMint-UA_2007-12-18-m0.u431	For.
ParlaMint-UA_2007-12-18-m0.u432	National Deputy Pavlenko Yuri Alexiyovich.
ParlaMint-UA_2007-12-18-m0.u433	For.
ParlaMint-UA_2007-12-18-m0.u434	People's MP Igor Petrovich.
ParlaMint-UA_2007-12-18-m0.u435	For.
ParlaMint-UA_2007-12-18-m0.u436	National Deputy Petyovka Vasil Vasilovich.
ParlaMint-UA_2007-12-18-m0.u437	For.
ParlaMint-UA_2007-12-18-m0.u438	People's MP Plush Ivan Stepanovich
ParlaMint-UA_2007-12-18-m0.u439	I'm holding on.
ParlaMint-UA_2007-12-18-m0.u440	National MP Poljancic Mikhailo Mihajlovich.
ParlaMint-UA_2007-12-18-m0.u441	For.
ParlaMint-UA_2007-12-18-m0.u442	National Deputy Polachenko Volodimir Avrumovic
ParlaMint-UA_2007-12-18-m0.u443	For.
ParlaMint-UA_2007-12-18-m0.u444	National Deputy Slobodan Alexander Viačeslavovich
ParlaMint-UA_2007-12-18-m0.u445	For.
ParlaMint-UA_2007-12-18-m0.u446	National Deputy Spódarenko Ivan Vasilovich. Mr. Ivan Vasilovich is missing. National Deputy Stec Yuri Jaroslavovich.
ParlaMint-UA_2007-12-18-m0.u447	For. I now give the floor to Deputy Steckov.
ParlaMint-UA_2007-12-18-m0.u448	Yes, dear colleagues, we are dealing with a very serious matter, I beg of you without it. Your position?
ParlaMint-UA_2007-12-18-m0.u449	I will ask the National Deputies to act in accordance with the voting procedure and “refuse” here.
ParlaMint-UA_2007-12-18-m0.u450	Jury Jaroslavovich, please take your position.
ParlaMint-UA_2007-12-18-m0.u451	For, for, for!
ParlaMint-UA_2007-12-18-m0.u452	National Deputy Stacks Taras Stepanovich.
ParlaMint-UA_2007-12-18-m0.u453	For.
ParlaMint-UA_2007-12-18-m0.u454	National Deputy Stojko Ivan Mihajlovich.
ParlaMint-UA_2007-12-18-m0.u455	Where's the camera? For.
ParlaMint-UA_2007-12-18-m0.u456	National Deputy Stretovic Volodymir Mikolajovic.
ParlaMint-UA_2007-12-18-m0.u457	Christian Democrats — For!
ParlaMint-UA_2007-12-18-m0.u458	They ask: "And Stretovic?"
ParlaMint-UA_2007-12-18-m0.u459	For.
ParlaMint-UA_2007-12-18-m0.u460	National Deputy Tarasyuk Boris Ivanovich.
ParlaMint-UA_2007-12-18-m0.u461	For.
ParlaMint-UA_2007-12-18-m0.u462	National MP Tkac Roman Volodymyrovich.
ParlaMint-UA_2007-12-18-m0.u463	For.
ParlaMint-UA_2007-12-18-m0.u464	People's MP, Topolovo Viktor Semenović.
ParlaMint-UA_2007-12-18-m0.u465	For.
ParlaMint-UA_2007-12-18-m0.u466	National Deputy Trelyaków Alexander Yuriovich.
ParlaMint-UA_2007-12-18-m0.u467	For.
ParlaMint-UA_2007-12-18-m0.u468	National Deputy Harovsky Sergey Yuriovich.
ParlaMint-UA_2007-12-18-m0.u469	For.
ParlaMint-UA_2007-12-18-m0.u470	She's a blacksmith, Alexander Vilenovich.
ParlaMint-UA_2007-12-18-m0.u471	For.
ParlaMint-UA_2007-12-18-m0.u472	National Deputy Shemchuk Viktor Viktorovich.
ParlaMint-UA_2007-12-18-m0.u473	For.
ParlaMint-UA_2007-12-18-m0.u474	National Deputy Skutak Zinovy Vasilovich
ParlaMint-UA_2007-12-18-m0.u475	For.
ParlaMint-UA_2007-12-18-m0.u476	National Deputy Yushchenko Peter Andriyovich.
ParlaMint-UA_2007-12-18-m0.u477	For.
ParlaMint-UA_2007-12-18-m0.u478	National MP, Head of the Supreme Council of Ukraine Yacenouk Arsenij Petrovich.
